target,scenario,feature_set,split,fold,model,route,dataset_version,run_id,n,n_total,missing_y,missing_pred,mae,rmse,smape,wape,bias_mean,bias_abs,bias_to_mae_ratio
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,14,seasonal_naive_weekly,3,freeze_20260610_192142,multitarget_20260720_1435,321,392,45,40,14.356297285269248,18.46450870481958,37.17704174445575,34.27068321773824,0.10707610146862499,0.10707610146862499,0.007458476189295269
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,historical_average_route_day_type_slot,1,freeze_20260610_192142,multitarget_20260720_1435,349,384,35,0,6.372620573005277,8.410989525434331,15.780869166595307,14.84121142949793,0.7411480682403857,0.7411480682403857,0.11630192944170002
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,historical_average_route_day_type_slot,3,freeze_20260610_192142,multitarget_20260720_1435,349,395,46,0,6.630572522803046,8.326623654822798,15.861868944549599,14.565150291944173,0.9834017756685408,0.9834017756685408,0.14831325233025458
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,naive,1,freeze_20260610_192142,multitarget_20260720_1435,323,384,35,42,9.236429308565532,12.141778338355147,21.824709644195103,21.31798455594777,0.7905056759545923,0.7905056759545923,0.08558563591468252
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,naive,3,freeze_20260610_192142,multitarget_20260720_1435,327,395,46,51,9.091364496869083,11.459672387852216,20.760260385267554,19.744599564027613,0.5251638269986895,0.5251638269986895,0.05776512724570083
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,seasonal_naive_daily,1,freeze_20260610_192142,multitarget_20260720_1435,312,384,35,40,10.283279914529913,13.467953581830322,25.459793071713317,24.186802127400266,0.5453525641025642,0.5453525641025642,0.05303293974639357
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,seasonal_naive_daily,3,freeze_20260610_192142,multitarget_20260720_1435,305,395,46,47,11.935995316159252,15.396114927970737,28.30880419729799,26.274135802310028,0.1555581576893052,0.1555581576893052,0.013032692588167041
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,seasonal_naive_weekly,1,freeze_20260610_192142,multitarget_20260720_1435,317,384,35,43,10.370189274447949,13.842742008328706,24.70174320501429,23.68561362047971,0.07502628811777094,0.07502628811777094,0.007234804122875079
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,15,seasonal_naive_weekly,3,freeze_20260610_192142,multitarget_20260720_1435,316,395,46,52,9.920961422543703,13.365275181270569,23.201897722298984,21.482273791759763,0.5642103676913803,0.5642103676913803,0.05687053337485094
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,historical_average_route_day_type_slot,1,freeze_20260610_192142,multitarget_20260720_1435,362,386,24,0,6.466764626315678,8.125908625992452,16.339790933295735,15.550390833447905,2.9682473198067894,2.9682473198067894,0.45900036437508235
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,historical_average_route_day_type_slot,3,freeze_20260610_192142,multitarget_20260720_1435,362,398,36,0,6.936685700891018,8.842182861023726,16.38328519216472,15.590299826195638,3.067130567377261,3.067130567377261,0.4421608098783094
