route,dia_op,tipo_dia,hora,real,pred_grilla
1,2026-05-17,DOMINGO,16:00,27.0,37.634735
1,2026-05-18,FESTIVO_PUENTE,06:30,34.0,89.16516
1,2026-05-18,FESTIVO_PUENTE,07:00,54.0,73.5621
1,2026-05-18,FESTIVO_PUENTE,08:00,26.0,69.15864
1,2026-05-18,FESTIVO_PUENTE,08:30,20.0,84.00024
1,2026-05-18,FESTIVO_PUENTE,09:00,21.0,79.998856
1,2026-05-18,FESTIVO_PUENTE,09:30,41.0,60.31701
1,2026-05-18,FESTIVO_PUENTE,10:30,16.0,65.96425
1,2026-05-18,FESTIVO_PUENTE,11:00,12.0,57.408268
1,2026-05-18,FESTIVO_PUENTE,11:30,46.0,43.431343
1,2026-05-18,FESTIVO_PUENTE,12:00,17.0,55.468945
1,2026-05-18,FESTIVO_PUENTE,13:00,23.0,46.029312
1,2026-05-18,FESTIVO_PUENTE,14:00,26.0,65.182045
1,2026-05-18,FESTIVO_PUENTE,16:30,36.0,51.105408
1,2026-05-19,LABORAL,04:30,82.0,118.53189
1,2026-05-19,LABORAL,05:00,135.0,102.83017
1,2026-05-19,LABORAL,05:30,156.0,129.17108
1,2026-05-19,LABORAL,06:00,133.0,124.36213
1,2026-05-19,LABORAL,06:30,155.0,130.01624
1,2026-05-19,LABORAL,07:00,125.0,115.976295
1,2026-05-19,LABORAL,07:30,122.0,113.79194
1,2026-05-19,LABORAL,08:00,124.0,111.0564
1,2026-05-19,LABORAL,08:30,130.0,119.10363
1,2026-05-19,LABORAL,09:00,156.0,121.009155
1,2026-05-19,LABORAL,09:30,125.0,99.4458
1,2026-05-19,LABORAL,10:00,71.0,88.44465
1,2026-05-19,LABORAL,10:30,146.0,75.962845
1,2026-05-19,LABORAL,11:00,42.0,78.45575
1,2026-05-19,LABORAL,11:30,184.0,76.25697
1,2026-05-19,LABORAL,12:00,77.0,88.35899
1,2026-05-19,LABORAL,12:30,131.0,116.44851
1,2026-05-19,LABORAL,13:00,91.0,114.14314
1,2026-05-19,LABORAL,13:30,153.0,119.54049
1,2026-05-19,LABORAL,14:00,118.0,122.966095
1,2026-05-19,LABORAL,14:30,158.0,128.91234
1,2026-05-19,LABORAL,15:00,155.0,136.446
1,2026-05-19,LABORAL,15:30,122.0,158.66797
1,2026-05-19,LABORAL,16:00,222.0,129.70425
1,2026-05-19,LABORAL,16:30,143.0,99.84755
1,2026-05-19,LABORAL,17:00,48.0,68.08589
1,2026-05-20,LABORAL,04:30,82.0,105.23213
1,2026-05-20,LABORAL,05:00,128.0,124.29351
1,2026-05-20,LABORAL,05:30,88.0,139.66592
1,2026-05-20,LABORAL,06:00,137.0,127.074646
1,2026-05-20,LABORAL,06:30,145.0,126.74362
1,2026-05-20,LABORAL,07:00,130.0,129.2403
1,2026-05-20,LABORAL,07:30,101.0,135.56505
1,2026-05-20,LABORAL,08:00,58.0,125.797295
1,2026-05-20,LABORAL,08:30,185.0,121.896576
1,2026-05-20,LABORAL,09:00,91.0,127.7117
1,2026-05-20,LABORAL,09:30,104.0,113.531654
1,2026-05-20,LABORAL,10:00,191.0,87.48207
1,2026-05-20,LABORAL,10:30,67.0,93.09935
1,2026-05-20,LABORAL,11:00,66.0,91.36943
1,2026-05-20,LABORAL,11:30,92.0,91.64277
1,2026-05-20,LABORAL,12:00,82.0,103.44629
1,2026-05-20,LABORAL,12:30,104.0,129.47775
1,2026-05-20,LABORAL,13:00,47.0,125.95203
1,2026-05-20,LABORAL,13:30,178.0,126.267746
1,2026-05-20,LABORAL,14:00,117.0,136.1718
1,2026-05-20,LABORAL,14:30,130.0,154.0133
1,2026-05-20,LABORAL,15:00,270.0,162.20737
1,2026-05-20,LABORAL,15:30,180.0,171.21106
1,2026-05-20,LABORAL,16:00,104.0,137.59486
1,2026-05-20,LABORAL,16:30,71.0,107.39516
1,2026-05-20,LABORAL,17:00,95.0,70.024445
1,2026-05-23,SABADO,04:30,94.0,61.807934
1,2026-05-23,SABADO,05:00,32.0,59.5275
1,2026-05-23,SABADO,05:30,145.0,75.184586
1,2026-05-23,SABADO,06:00,78.0,77.125984
1,2026-05-23,SABADO,06:30,148.0,99.04956
1,2026-05-23,SABADO,07:00,66.0,87.45863
1,2026-05-23,SABADO,07:30,119.0,89.24835
1,2026-05-23,SABADO,08:00,70.0,93.50463
1,2026-05-23,SABADO,08:30,76.0,82.72298
1,2026-05-23,SABADO,09:00,82.0,83.18613
1,2026-05-23,SABADO,09:30,98.0,78.664215
1,2026-05-23,SABADO,10:00,52.0,70.61605
1,2026-05-23,SABADO,10:30,44.0,87.0768
1,2026-05-23,SABADO,11:00,129.0,71.953445
1,2026-05-23,SABADO,11:30,50.0,71.86499
1,2026-05-23,SABADO,12:00,84.0,81.559265
1,2026-05-23,SABADO,12:30,110.0,85.89764
1,2026-05-23,SABADO,13:00,79.0,59.194237
1,2026-05-23,SABADO,14:00,85.0,65.92801
1,2026-05-23,SABADO,15:00,89.0,63.66657
1,2026-05-23,SABADO,15:30,47.0,58.79893
1,2026-05-23,SABADO,16:00,24.0,34.66104
1,2026-05-23,SABADO,16:30,38.0,39.730736
1,2026-05-24,DOMINGO,08:00,28.0,33.51841
1,2026-05-24,DOMINGO,08:30,26.0,39.860764
1,2026-05-24,DOMINGO,09:00,44.0,33.370514
1,2026-05-24,DOMINGO,10:00,35.0,25.973366
1,2026-05-24,DOMINGO,11:00,27.0,34.03029
1,2026-05-24,DOMINGO,12:00,10.0,33.107635
1,2026-05-24,DOMINGO,12:30,35.0,33.48314
1,2026-05-24,DOMINGO,13:30,32.0,20.255966
1,2026-05-24,DOMINGO,14:00,16.0,30.00505
1,2026-05-24,DOMINGO,15:00,25.0,33.629158
1,2026-05-24,DOMINGO,15:30,21.0,25.274857
1,2026-05-24,DOMINGO,16:30,32.0,27.813087
1,2026-05-25,LABORAL,04:30,54.0,131.80472
1,2026-05-25,LABORAL,05:00,152.0,122.43415
1,2026-05-25,LABORAL,05:30,114.0,138.44984
1,2026-05-25,LABORAL,06:00,128.0,155.56696
1,2026-05-25,LABORAL,06:30,124.0,133.45718
1,2026-05-25,LABORAL,07:00,145.0,147.42628
1,2026-05-25,LABORAL,07:30,66.0,153.41862
1,2026-05-25,LABORAL,08:00,144.0,131.23816
1,2026-05-25,LABORAL,08:30,210.0,154.64395
1,2026-05-25,LABORAL,09:00,176.0,148.791
1,2026-05-25,LABORAL,09:30,50.0,119.154434
1,2026-05-25,LABORAL,10:00,71.0,116.869156
1,2026-05-25,LABORAL,10:30,110.0,89.04143
1,2026-05-25,LABORAL,11:00,74.0,101.56964
1,2026-05-25,LABORAL,11:30,72.0,114.56793
1,2026-05-25,LABORAL,12:00,122.0,127.62711
1,2026-05-25,LABORAL,12:30,120.0,126.24409
1,2026-05-25,LABORAL,13:00,82.0,149.11047
1,2026-05-25,LABORAL,13:30,114.0,164.2629
1,2026-05-25,LABORAL,14:00,158.0,150.89075
1,2026-05-25,LABORAL,14:30,134.0,160.25996
1,2026-05-25,LABORAL,15:00,177.0,190.79953
1,2026-05-25,LABORAL,15:30,164.0,187.10358
1,2026-05-25,LABORAL,16:00,68.0,171.39696
1,2026-05-25,LABORAL,16:30,138.0,117.74804
1,2026-05-25,LABORAL,17:00,92.0,87.682526
1,2026-05-25,LABORAL,17:30,29.0,28.278603
1,2026-05-26,LABORAL,04:30,154.0,102.055336
1,2026-05-26,LABORAL,05:00,112.0,124.51595
1,2026-05-26,LABORAL,05:30,153.0,131.04669
1,2026-05-26,LABORAL,06:00,69.0,124.548935
1,2026-05-26,LABORAL,06:30,152.0,130.18553
1,2026-05-26,LABORAL,07:00,149.0,131.77274
1,2026-05-26,LABORAL,07:30,137.0,131.73413
1,2026-05-26,LABORAL,08:00,110.0,131.2883
1,2026-05-26,LABORAL,08:30,108.0,123.07304
1,2026-05-26,LABORAL,09:00,151.0,126.5047
1,2026-05-26,LABORAL,09:30,83.0,121.19882
1,2026-05-26,LABORAL,10:00,91.0,85.257614
1,2026-05-26,LABORAL,10:30,80.0,101.23079
1,2026-05-26,LABORAL,11:00,119.0,84.79736
1,2026-05-26,LABORAL,11:30,101.0,89.85544
1,2026-05-26,LABORAL,12:00,106.0,94.899086
1,2026-05-26,LABORAL,12:30,89.0,130.53122
1,2026-05-26,LABORAL,13:00,157.0,103.863785
1,2026-05-26,LABORAL,13:30,171.0,131.73418
1,2026-05-26,LABORAL,14:00,50.0,132.62393
1,2026-05-26,LABORAL,14:30,214.0,147.76944
1,2026-05-26,LABORAL,15:00,129.0,153.41893
1,2026-05-26,LABORAL,15:30,138.0,161.42746
1,2026-05-26,LABORAL,16:00,148.0,125.104126
1,2026-05-26,LABORAL,16:30,78.0,104.536896
1,2026-05-26,LABORAL,17:00,117.0,58.39137
1,2026-05-27,LABORAL,04:30,122.0,107.0746
1,2026-05-27,LABORAL,05:00,130.0,122.41848
1,2026-05-27,LABORAL,05:30,87.0,130.18971
1,2026-05-27,LABORAL,06:00,175.0,125.66792
1,2026-05-27,LABORAL,06:30,92.0,127.70051
1,2026-05-27,LABORAL,07:00,58.0,130.64323
1,2026-05-27,LABORAL,07:30,194.0,126.96753
1,2026-05-27,LABORAL,08:00,130.0,129.7729
1,2026-05-27,LABORAL,08:30,80.0,119.40335
1,2026-05-27,LABORAL,09:00,156.0,127.03689
1,2026-05-27,LABORAL,09:30,108.0,114.0356
1,2026-05-27,LABORAL,10:00,39.0,87.556305
1,2026-05-27,LABORAL,10:30,74.0,90.730225
1,2026-05-27,LABORAL,11:00,108.0,82.242226
1,2026-05-27,LABORAL,11:30,59.0,90.1829
1,2026-05-27,LABORAL,12:00,155.0,93.36615
1,2026-05-27,LABORAL,12:30,101.0,126.08894
1,2026-05-27,LABORAL,13:00,112.0,107.96628
1,2026-05-27,LABORAL,14:00,222.0,132.69818
1,2026-05-27,LABORAL,14:30,143.0,150.409
1,2026-05-27,LABORAL,15:00,168.0,160.11673
1,2026-05-27,LABORAL,15:30,143.0,165.63506
1,2026-05-27,LABORAL,16:00,130.0,123.92965
1,2026-05-27,LABORAL,16:30,34.0,105.065994
1,2026-05-27,LABORAL,17:00,84.0,57.65216
1,2026-05-28,LABORAL,04:30,101.0,111.360916
1,2026-05-28,LABORAL,05:00,62.0,119.561745
1,2026-05-28,LABORAL,05:30,193.0,127.01511
1,2026-05-28,LABORAL,06:00,136.0,124.11255
1,2026-05-28,LABORAL,06:30,145.0,128.63141
1,2026-05-28,LABORAL,07:00,111.0,124.50547
1,2026-05-28,LABORAL,07:30,134.0,124.78067
1,2026-05-28,LABORAL,08:00,108.0,128.11803
1,2026-05-28,LABORAL,08:30,125.0,117.08847
1,2026-05-28,LABORAL,09:00,88.0,125.01583
1,2026-05-28,LABORAL,09:30,116.0,103.318726
1,2026-05-28,LABORAL,10:00,38.0,92.41915
1,2026-05-28,LABORAL,10:30,120.0,84.59923
1,2026-05-28,LABORAL,11:00,103.0,78.75221
1,2026-05-28,LABORAL,11:30,74.0,90.59193
1,2026-05-28,LABORAL,12:00,132.0,101.5327
1,2026-05-28,LABORAL,12:30,143.0,123.37318
1,2026-05-28,LABORAL,13:00,73.0,114.653915
1,2026-05-28,LABORAL,13:30,200.0,133.151
1,2026-05-28,LABORAL,14:00,100.0,131.66058
1,2026-05-28,LABORAL,14:30,94.0,154.96805
1,2026-05-28,LABORAL,15:00,178.0,163.22339
1,2026-05-28,LABORAL,15:30,103.0,164.44574
1,2026-05-28,LABORAL,16:00,149.0,121.05626
1,2026-05-28,LABORAL,16:30,47.0,104.051315
1,2026-05-28,LABORAL,17:00,47.0,56.46971
1,2026-05-29,LABORAL,04:30,129.0,104.26919
1,2026-05-29,LABORAL,05:00,79.0,108.27703
1,2026-05-29,LABORAL,05:30,120.0,123.718864
1,2026-05-29,LABORAL,06:00,134.0,117.5113
1,2026-05-29,LABORAL,06:30,109.0,131.20206
1,2026-05-29,LABORAL,07:00,155.0,123.35838
1,2026-05-29,LABORAL,07:30,107.0,124.38225
1,2026-05-29,LABORAL,08:00,122.0,131.07092
1,2026-05-29,LABORAL,08:30,142.0,117.28553
1,2026-05-29,LABORAL,09:00,81.0,119.78701
1,2026-05-29,LABORAL,09:30,153.0,100.44959
1,2026-05-29,LABORAL,10:00,90.0,101.85178
1,2026-05-29,LABORAL,10:30,65.0,89.38229
1,2026-05-29,LABORAL,11:00,95.0,84.52428
1,2026-05-29,LABORAL,11:30,99.0,94.341995
1,2026-05-29,LABORAL,12:00,59.0,109.94404
1,2026-05-29,LABORAL,12:30,136.0,113.05413
1,2026-05-29,LABORAL,13:00,184.0,119.53911
1,2026-05-29,LABORAL,13:30,76.0,128.49022
1,2026-05-29,LABORAL,14:00,109.0,117.97874
1,2026-05-29,LABORAL,14:30,175.0,149.6337
1,2026-05-29,LABORAL,15:00,141.0,139.6722
1,2026-05-29,LABORAL,15:30,164.0,135.27394
1,2026-05-29,LABORAL,16:00,131.0,108.08606
1,2026-05-29,LABORAL,16:30,74.0,90.256004
1,2026-05-29,LABORAL,17:00,58.0,58.23977
1,2026-05-30,SABADO,04:30,46.0,61.620556
1,2026-05-30,SABADO,05:00,45.0,59.878735
1,2026-05-30,SABADO,05:30,107.0,83.39606
1,2026-05-30,SABADO,06:00,105.0,79.15439
1,2026-05-30,SABADO,06:30,93.0,104.91753
1,2026-05-30,SABADO,07:00,82.0,95.22929
1,2026-05-30,SABADO,07:30,87.0,97.22375
1,2026-05-30,SABADO,08:00,80.0,99.818634
1,2026-05-30,SABADO,08:30,120.0,88.414276
1,2026-05-30,SABADO,09:00,84.0,90.10062
1,2026-05-30,SABADO,09:30,75.0,84.76253
1,2026-05-30,SABADO,10:00,43.0,79.98697
1,2026-05-30,SABADO,10:30,55.0,91.3463
1,2026-05-30,SABADO,11:00,58.0,82.65173
1,2026-05-30,SABADO,11:30,54.0,74.38956
1,2026-05-30,SABADO,12:00,105.0,88.939835
1,2026-05-30,SABADO,12:30,57.0,87.69867
1,2026-05-30,SABADO,13:00,84.0,63.99357
1,2026-05-30,SABADO,13:30,42.0,72.60533
1,2026-05-30,SABADO,14:00,38.0,67.38383
1,2026-05-30,SABADO,14:30,153.0,73.166046
1,2026-05-30,SABADO,15:00,41.0,57.297966
1,2026-05-30,SABADO,15:30,33.0,51.07155
1,2026-05-31,DOMINGO,07:00,21.0,27.246902
1,2026-05-31,DOMINGO,07:30,37.0,25.729881
1,2026-05-31,DOMINGO,08:30,44.0,37.074608
1,2026-05-31,DOMINGO,09:30,48.0,34.171654
1,2026-05-31,DOMINGO,11:00,54.0,32.46672
1,2026-05-31,DOMINGO,12:00,78.0,32.211807
1,2026-05-31,DOMINGO,12:30,65.0,32.416885
1,2026-05-31,DOMINGO,14:30,25.0,27.031265
1,2026-05-31,DOMINGO,15:30,16.0,28.120247
1,2026-06-01,LABORAL,04:30,87.0,121.16482
1,2026-06-01,LABORAL,05:00,150.0,115.6713
1,2026-06-01,LABORAL,05:30,155.0,129.06949
1,2026-06-01,LABORAL,06:00,72.0,137.63853
1,2026-06-01,LABORAL,06:30,104.0,132.759
1,2026-06-01,LABORAL,07:00,163.0,122.515045
1,2026-06-01,LABORAL,07:30,151.0,137.43816
1,2026-06-01,LABORAL,08:00,68.0,129.87454
1,2026-06-01,LABORAL,08:30,117.0,141.18584
1,2026-06-01,LABORAL,09:00,178.0,138.89261
1,2026-06-01,LABORAL,09:30,117.0,114.31576
1,2026-06-01,LABORAL,10:00,43.0,104.60986
1,2026-06-01,LABORAL,10:30,91.0,87.28268
1,2026-06-01,LABORAL,11:00,36.0,94.29732
1,2026-06-01,LABORAL,11:30,148.0,94.01355
1,2026-06-01,LABORAL,12:00,123.0,113.53091
1,2026-06-01,LABORAL,12:30,86.0,123.88945
1,2026-06-01,LABORAL,13:00,103.0,128.70946
1,2026-06-01,LABORAL,13:30,137.0,152.56146
1,2026-06-01,LABORAL,14:00,111.0,137.53227
1,2026-06-01,LABORAL,14:30,179.0,133.12825
1,2026-06-01,LABORAL,15:00,132.0,170.53592
1,2026-06-01,LABORAL,15:30,133.0,172.96004
1,2026-06-01,LABORAL,16:00,131.0,153.62067
1,2026-06-01,LABORAL,16:30,45.0,111.79826
1,2026-06-02,LABORAL,04:30,77.0,106.02823
1,2026-06-02,LABORAL,05:00,100.0,113.280106
1,2026-06-02,LABORAL,05:30,147.0,130.21422
1,2026-06-02,LABORAL,06:00,150.0,126.07391
1,2026-06-02,LABORAL,06:30,195.0,125.76259
1,2026-06-02,LABORAL,07:00,92.0,123.06706
1,2026-06-02,LABORAL,07:30,155.0,122.02203
1,2026-06-02,LABORAL,08:00,49.0,123.41958
1,2026-06-02,LABORAL,08:30,158.0,122.00925
1,2026-06-02,LABORAL,09:00,152.0,120.12067
1,2026-06-02,LABORAL,09:30,85.0,113.62544
1,2026-06-02,LABORAL,10:00,113.0,86.98866
1,2026-06-02,LABORAL,10:30,157.0,92.061935
1,2026-06-02,LABORAL,11:00,38.0,80.47635
1,2026-06-02,LABORAL,11:30,71.0,84.77208
1,2026-06-02,LABORAL,12:00,128.0,95.40331
1,2026-06-02,LABORAL,12:30,108.0,120.84204
1,2026-06-02,LABORAL,13:00,173.0,109.552025
1,2026-06-02,LABORAL,13:30,120.0,124.57367
1,2026-06-02,LABORAL,14:00,120.0,126.21275
1,2026-06-02,LABORAL,14:30,137.0,132.55801
1,2026-06-02,LABORAL,15:00,184.0,153.35683
1,2026-06-02,LABORAL,15:30,146.0,158.53186
1,2026-06-02,LABORAL,16:00,143.0,126.4279
1,2026-06-02,LABORAL,16:30,33.0,97.769585
1,2026-06-02,LABORAL,17:00,44.0,59.599545
1,2026-06-03,LABORAL,04:30,105.0,115.041695
1,2026-06-03,LABORAL,05:00,98.0,118.34784
1,2026-06-03,LABORAL,05:30,126.0,139.36545
1,2026-06-03,LABORAL,06:00,111.0,132.72525
1,2026-06-03,LABORAL,06:30,123.0,129.41046
1,2026-06-03,LABORAL,07:00,111.0,127.88327
1,2026-06-03,LABORAL,07:30,98.0,127.63823
1,2026-06-03,LABORAL,08:00,110.0,129.58504
1,2026-06-03,LABORAL,08:30,137.0,127.93226
1,2026-06-03,LABORAL,09:00,92.0,127.42081
1,2026-06-03,LABORAL,09:30,103.0,114.95295
1,2026-06-03,LABORAL,10:00,137.0,94.01437
1,2026-06-03,LABORAL,10:30,80.0,89.14737
1,2026-06-03,LABORAL,11:00,114.0,85.094604
1,2026-06-03,LABORAL,11:30,69.0,91.787
1,2026-06-03,LABORAL,12:00,82.0,102.46827
1,2026-06-03,LABORAL,12:30,125.0,127.85181
1,2026-06-03,LABORAL,13:00,117.0,123.670265
1,2026-06-03,LABORAL,13:30,87.0,131.0224
1,2026-06-03,LABORAL,14:00,197.0,135.55188
1,2026-06-03,LABORAL,14:30,52.0,145.63966
1,2026-06-03,LABORAL,15:00,136.0,163.45506
1,2026-06-03,LABORAL,15:30,202.0,166.9028
1,2026-06-03,LABORAL,16:00,156.0,133.66003
1,2026-06-03,LABORAL,16:30,78.0,108.09899
1,2026-06-04,LABORAL,04:30,121.0,113.17637
1,2026-06-04,LABORAL,05:00,61.0,116.74513
1,2026-06-04,LABORAL,05:30,137.0,136.30319
1,2026-06-04,LABORAL,06:00,144.0,127.00533
1,2026-06-04,LABORAL,06:30,121.0,126.01998
1,2026-06-04,LABORAL,07:00,134.0,123.99646
1,2026-06-04,LABORAL,07:30,131.0,125.955215
1,2026-06-04,LABORAL,08:00,111.0,126.423645
1,2026-06-04,LABORAL,08:30,88.0,125.59534
1,2026-06-04,LABORAL,09:00,156.0,124.84404
1,2026-06-04,LABORAL,09:30,84.0,109.0933
1,2026-06-04,LABORAL,10:00,52.0,97.78497
1,2026-06-04,LABORAL,10:30,130.0,86.92522
1,2026-06-04,LABORAL,11:00,59.0,82.05713
1,2026-06-04,LABORAL,11:30,69.0,92.67801
1,2026-06-04,LABORAL,12:00,92.0,105.984886
1,2026-06-04,LABORAL,12:30,126.0,123.28036
1,2026-06-04,LABORAL,13:00,77.0,124.12652
1,2026-06-04,LABORAL,13:30,120.0,132.26279
1,2026-06-04,LABORAL,14:00,116.0,130.77055
1,2026-06-04,LABORAL,14:30,84.0,146.76056
1,2026-06-04,LABORAL,15:00,124.0,158.08444
1,2026-06-04,LABORAL,15:30,179.0,161.09816
1,2026-06-04,LABORAL,16:00,68.0,128.5812
1,2026-06-04,LABORAL,16:30,72.0,105.36896
1,2026-06-04,LABORAL,17:00,37.0,62.36844
1,2026-06-05,LABORAL,04:30,107.0,100.15224
1,2026-06-05,LABORAL,05:00,80.0,100.01806
1,2026-06-05,LABORAL,05:30,137.0,122.4021
1,2026-06-05,LABORAL,06:00,104.0,114.908394
1,2026-06-05,LABORAL,06:30,103.0,113.648
1,2026-06-05,LABORAL,07:00,147.0,107.415474
1,2026-06-05,LABORAL,07:30,134.0,109.21708
1,2026-06-05,LABORAL,08:00,70.0,111.589775
1,2026-06-05,LABORAL,08:30,168.0,112.91604
1,2026-06-05,LABORAL,09:00,164.0,113.17075
1,2026-06-05,LABORAL,09:30,78.0,90.1112
1,2026-06-05,LABORAL,10:00,87.0,93.51739
1,2026-06-05,LABORAL,10:30,88.0,77.27199
1,2026-06-05,LABORAL,11:00,85.0,73.70752
1,2026-06-05,LABORAL,11:30,40.0,83.148094
1,2026-06-05,LABORAL,12:00,120.0,98.56552
1,2026-06-05,LABORAL,12:30,90.0,103.012215
1,2026-06-05,LABORAL,13:00,100.0,113.50527
1,2026-06-05,LABORAL,13:30,272.0,121.716835
1,2026-06-05,LABORAL,14:00,119.0,115.403336
1,2026-06-05,LABORAL,14:30,150.0,133.70491
1,2026-06-05,LABORAL,15:00,149.0,139.24889
1,2026-06-05,LABORAL,15:30,132.0,138.7789
1,2026-06-05,LABORAL,16:00,138.0,115.40126
1,2026-06-05,LABORAL,16:30,94.0,94.17828
1,2026-06-05,LABORAL,17:00,23.0,55.35857
1,2026-06-06,SABADO,04:30,77.0,63.94281
1,2026-06-06,SABADO,05:00,60.0,60.202408
1,2026-06-06,SABADO,05:30,86.0,85.42666
1,2026-06-06,SABADO,06:00,58.0,79.46661
1,2026-06-06,SABADO,06:30,74.0,95.539986
1,2026-06-06,SABADO,07:00,153.0,95.0517
1,2026-06-06,SABADO,07:30,65.0,91.743126
1,2026-06-06,SABADO,08:00,103.0,96.235085
1,2026-06-06,SABADO,08:30,84.0,91.74304
1,2026-06-06,SABADO,09:00,169.0,89.195854
1,2026-06-06,SABADO,09:30,50.0,82.16402
1,2026-06-06,SABADO,10:00,64.0,74.59406
1,2026-06-06,SABADO,10:30,149.0,88.15094
1,2026-06-06,SABADO,11:30,84.0,78.767555
1,2026-06-06,SABADO,12:00,61.0,88.84785
1,2026-06-06,SABADO,13:00,58.0,68.32689
1,2026-06-06,SABADO,13:30,68.0,72.362366
1,2026-06-06,SABADO,14:00,113.0,73.42052
1,2026-06-06,SABADO,14:30,52.0,79.41809
1,2026-06-06,SABADO,15:00,71.0,66.72972
1,2026-06-06,SABADO,16:00,82.0,48.23352
1,2026-06-07,DOMINGO,06:30,16.0,106.206924
1,2026-06-07,DOMINGO,07:00,25.0,84.10175
1,2026-06-07,DOMINGO,07:30,32.0,58.09326
1,2026-06-07,DOMINGO,08:00,19.0,75.404076
1,2026-06-07,DOMINGO,08:30,67.0,48.333183
1,2026-06-07,DOMINGO,09:30,53.0,57.798798
1,2026-06-07,DOMINGO,10:00,23.0,44.691177
1,2026-06-07,DOMINGO,10:30,15.0,73.0956
1,2026-06-07,DOMINGO,11:00,37.0,64.596504
1,2026-06-07,DOMINGO,11:30,19.0,65.74455
1,2026-06-07,DOMINGO,12:00,22.0,52.20061
1,2026-06-07,DOMINGO,12:30,40.0,90.86801
1,2026-06-07,DOMINGO,13:00,28.0,82.5534
1,2026-06-07,DOMINGO,13:30,21.0,63.660236
1,2026-06-07,DOMINGO,14:30,30.0,78.79639
1,2026-06-07,DOMINGO,15:00,25.0,99.12047
1,2026-06-07,DOMINGO,16:00,32.0,60.287132
1,2026-06-08,FESTIVO_PUENTE,07:30,23.0,85.43741
1,2026-06-08,FESTIVO_PUENTE,08:30,55.0,98.99918
1,2026-06-08,FESTIVO_PUENTE,09:30,18.0,69.69684
1,2026-06-08,FESTIVO_PUENTE,11:00,18.0,55.768196
1,2026-06-08,FESTIVO_PUENTE,11:30,21.0,58.581535
1,2026-06-08,FESTIVO_PUENTE,13:30,17.0,103.64046
1,2026-06-08,FESTIVO_PUENTE,14:30,24.0,79.69881
1,2026-06-08,FESTIVO_PUENTE,15:30,21.0,130.36082
1,2026-06-09,LABORAL,04:30,88.0,119.908646
1,2026-06-09,LABORAL,05:00,129.0,122.25823
1,2026-06-09,LABORAL,05:30,140.0,149.28316
1,2026-06-09,LABORAL,06:00,110.0,144.1675
1,2026-06-09,LABORAL,06:30,141.0,141.12999
1,2026-06-09,LABORAL,07:00,54.0,142.70898
1,2026-06-09,LABORAL,07:30,168.0,144.47566
1,2026-06-09,LABORAL,08:00,102.0,138.5106
1,2026-06-09,LABORAL,08:30,66.0,154.63019
1,2026-06-09,LABORAL,09:00,147.0,144.92477
1,2026-06-09,LABORAL,09:30,129.0,126.945465
1,2026-06-09,LABORAL,10:00,89.0,117.421844
1,2026-06-09,LABORAL,10:30,81.0,98.43142
1,2026-06-09,LABORAL,11:00,83.0,93.60723
1,2026-06-09,LABORAL,11:30,92.0,114.10337
1,2026-06-09,LABORAL,12:00,147.0,121.40502
1,2026-06-09,LABORAL,12:30,106.0,132.47186
1,2026-06-09,LABORAL,13:00,147.0,148.59193
1,2026-06-09,LABORAL,13:30,152.0,148.78091
1,2026-06-09,LABORAL,14:00,186.0,144.44873
1,2026-06-09,LABORAL,14:30,49.0,157.16766
1,2026-06-09,LABORAL,15:00,135.0,182.77057
1,2026-06-09,LABORAL,15:30,116.0,177.82443
1,2026-06-09,LABORAL,16:00,133.0,160.31003
1,2026-06-09,LABORAL,16:30,76.0,123.90572
1,2026-06-10,LABORAL,04:30,121.0,106.12356
1,2026-06-10,LABORAL,05:00,67.0,115.75691
1,2026-06-10,LABORAL,05:30,145.0,131.93617
1,2026-06-10,LABORAL,06:00,93.0,121.68881
1,2026-06-10,LABORAL,06:30,136.0,128.7385
1,2026-06-10,LABORAL,07:00,54.0,126.221115
1,2026-06-10,LABORAL,07:30,154.0,126.04831
1,2026-06-10,LABORAL,08:00,72.0,126.30632
1,2026-06-10,LABORAL,08:30,112.0,122.420204
1,2026-06-10,LABORAL,09:00,142.0,121.23791
1,2026-06-10,LABORAL,09:30,100.0,111.228386
1,2026-06-10,LABORAL,10:00,72.0,93.501114
1,2026-06-10,LABORAL,10:30,76.0,90.4694
1,2026-06-10,LABORAL,11:00,104.0,80.69484
1,2026-06-10,LABORAL,11:30,65.0,90.22821
1,2026-06-10,LABORAL,12:00,79.0,98.20291
1,2026-06-10,LABORAL,12:30,87.0,121.18217
1,2026-06-10,LABORAL,13:00,167.0,118.5339
1,2026-06-10,LABORAL,13:30,101.0,128.05515
1,2026-06-10,LABORAL,14:00,50.0,121.41666
1,2026-06-10,LABORAL,14:30,57.0,151.39752
1,2026-06-10,LABORAL,15:00,66.0,151.57239
1,2026-06-10,LABORAL,15:30,47.0,158.54962
1,2026-06-10,LABORAL,16:00,37.0,123.75057
3,2026-04-02,FESTIVO,07:00,26.0,49.902107
3,2026-04-02,FESTIVO,07:30,42.0,24.371727
3,2026-04-02,FESTIVO,08:00,11.0,40.986214
3,2026-04-02,FESTIVO,08:30,62.0,34.75065
3,2026-04-02,FESTIVO,09:00,50.0,25.13327
3,2026-04-02,FESTIVO,09:30,17.0,8.808914
3,2026-04-02,FESTIVO,10:00,24.0,23.702225
3,2026-04-02,FESTIVO,10:30,46.0,22.60778
