route,dia_op,tipo_dia,hora,real,pred_prophet,pred_media
3,2026-04-02,FESTIVO,16:00,42.0,-1.5089874185617305,126.4241668555883
3,2026-04-03,FESTIVO,07:00,1.0,82.23773473629626,18.5
3,2026-04-03,FESTIVO,07:30,28.0,54.644662896694,42.0
3,2026-04-03,FESTIVO,08:30,25.0,24.140096823116608,32.333333333333336
3,2026-04-03,FESTIVO,09:00,17.0,21.035462574434234,33.0
3,2026-04-03,FESTIVO,09:30,17.0,22.634200411258576,17.0
3,2026-04-03,FESTIVO,10:30,35.0,28.56805090398268,30.333333333333332
3,2026-04-03,FESTIVO,11:00,14.0,29.743549747706027,22.0
3,2026-04-03,FESTIVO,11:30,24.0,29.663188202031392,50.666666666666664
3,2026-04-03,FESTIVO,12:30,27.0,29.542735822703605,40.5
3,2026-04-03,FESTIVO,14:00,24.0,34.47284623230877,23.0
3,2026-04-03,FESTIVO,15:00,28.0,29.484773812454364,21.0
3,2026-04-04,SABADO,04:00,25.0,20.637462043591427,40.24
3,2026-04-04,SABADO,04:30,86.0,130.3780158827043,96.6923076923077
3,2026-04-04,SABADO,05:00,64.0,192.30599037810418,163.92307692307693
3,2026-04-04,SABADO,05:30,98.0,213.21307411113224,148.3846153846154
3,2026-04-04,SABADO,06:00,100.0,204.00893664100178,207.57692307692307
3,2026-04-04,SABADO,06:30,67.0,177.15370912029394,192.34615384615384
3,2026-04-04,SABADO,07:00,73.0,144.20478406452898,135.19230769230768
3,2026-04-04,SABADO,07:30,42.0,113.96728670043464,108.11538461538461
3,2026-04-04,SABADO,08:00,107.0,91.5507259775903,118.26923076923077
3,2026-04-04,SABADO,08:30,32.0,78.39378548328415,108.84615384615384
3,2026-04-04,SABADO,09:00,85.0,73.08726968181173,94.11538461538461
3,2026-04-04,SABADO,09:30,97.0,72.65834459274924,87.61538461538461
3,2026-04-04,SABADO,10:00,31.0,73.91386011286079,90.76923076923077
3,2026-04-04,SABADO,10:30,36.0,74.48472348081435,77.76923076923077
3,2026-04-04,SABADO,11:00,44.0,73.34591239245728,94.65384615384616
3,2026-04-04,SABADO,11:30,70.0,70.76463547790976,87.08
3,2026-04-04,SABADO,12:00,31.0,67.7998735367481,85.07692307692308
3,2026-04-04,SABADO,12:30,62.0,65.59295493388393,78.91304347826087
3,2026-04-04,SABADO,13:30,41.0,64.83882367441174,66.92
3,2026-04-04,SABADO,14:00,27.0,64.68993996353618,69.25
3,2026-04-04,SABADO,14:30,64.0,62.476307894807064,65.64
3,2026-04-04,SABADO,15:00,30.0,56.388952388540844,67.9090909090909
3,2026-04-04,SABADO,15:30,72.0,45.09243425580988,57.78260869565217
3,2026-04-05,DOMINGO,07:00,15.0,69.56845934844506,30.95
3,2026-04-05,DOMINGO,07:30,32.0,42.498746638684736,33.833333333333336
3,2026-04-05,DOMINGO,08:00,33.0,23.375412581980754,40.583333333333336
3,2026-04-05,DOMINGO,08:30,22.0,13.393649070655954,37.05263157894737
3,2026-04-05,DOMINGO,09:30,30.0,13.44569658360274,33.15
3,2026-04-05,DOMINGO,10:30,34.0,21.228766495796435,37.3
3,2026-04-05,DOMINGO,11:30,36.0,24.78763773289438,30.375
3,2026-04-05,DOMINGO,12:00,21.0,25.884272004015145,35.22727272727273
3,2026-04-05,DOMINGO,14:00,31.0,38.27726694831796,33.0
3,2026-04-05,DOMINGO,14:30,28.0,39.7760135344015,35.529411764705884
3,2026-04-05,DOMINGO,15:00,17.0,37.71365489411659,36.07692307692308
3,2026-04-06,LABORAL,04:00,35.0,22.88970295726,56.663716814159294
3,2026-04-06,LABORAL,04:30,118.0,136.2774864888847,143.19327731092437
3,2026-04-06,LABORAL,05:00,262.0,202.3814702753449,265.64166666666665
3,2026-04-06,LABORAL,05:30,251.0,227.63598285282055,242.65
3,2026-04-06,LABORAL,06:00,180.0,222.7188141664674,299.625
3,2026-04-06,LABORAL,06:30,304.0,199.9969182055234,213.91666666666666
3,2026-04-06,LABORAL,07:00,186.0,171.04828156546697,172.9
3,2026-04-06,LABORAL,07:30,141.0,144.7626726390595,151.73949579831933
3,2026-04-06,LABORAL,08:00,172.0,126.34195273987945,138.75862068965517
3,2026-04-06,LABORAL,08:30,117.0,117.27947527480322,140.30252100840337
3,2026-04-06,LABORAL,09:00,134.0,116.16070258913933,137.49579831932772
3,2026-04-06,LABORAL,09:30,137.0,119.95187159198554,119.21186440677967
3,2026-04-06,LABORAL,10:00,145.0,125.36940443413047,128.55084745762713
3,2026-04-06,LABORAL,10:30,70.0,129.96038887637098,116.46666666666667
3,2026-04-06,LABORAL,11:00,185.0,132.6545895661513,108.89075630252101
3,2026-04-06,LABORAL,11:30,101.0,133.7285476932814,130.76470588235293
3,2026-04-06,LABORAL,12:00,198.0,134.2990836865639,170.66666666666666
3,2026-04-06,LABORAL,12:30,179.0,135.58787352944546,138.40677966101694
3,2026-04-06,LABORAL,13:00,124.0,138.23921725511477,138.49166666666667
3,2026-04-06,LABORAL,13:30,175.0,141.92376035190756,134.10084033613447
3,2026-04-06,LABORAL,14:00,113.0,145.34218031703816,127.78151260504201
3,2026-04-06,LABORAL,14:30,150.0,146.59474416000953,143.84745762711864
3,2026-04-06,LABORAL,15:00,117.0,143.75272320548885,143.2268907563025
3,2026-04-06,LABORAL,15:30,110.0,135.39692432786947,136.04237288135593
3,2026-04-06,LABORAL,16:00,125.0,120.89950117477807,107.04310344827586
3,2026-04-06,LABORAL,16:30,119.0,100.3150067626392,83.77391304347826
3,2026-04-06,LABORAL,17:30,17.0,41.334339145760566,34.61764705882353
3,2026-04-07,LABORAL,04:00,45.0,62.4010342444914,56.08849557522124
3,2026-04-07,LABORAL,04:30,72.0,174.0187087819555,143.16806722689077
3,2026-04-07,LABORAL,05:00,361.0,237.14025479480432,265.4916666666667
3,2026-04-07,LABORAL,05:30,270.0,258.8928483168072,241.96666666666667
3,2026-04-07,LABORAL,06:00,358.0,250.4709672881598,297.8666666666667
3,2026-04-07,LABORAL,06:30,182.0,224.52463318497686,214.40833333333333
3,2026-04-07,LABORAL,07:00,214.0,192.69246925752975,173.18333333333334
3,2026-04-07,LABORAL,07:30,200.0,163.7669892078324,151.01680672268907
3,2026-04-07,LABORAL,08:00,177.0,142.78586747746212,139.01724137931035
3,2026-04-07,LABORAL,08:30,130.0,131.09854111196873,139.30252100840337
3,2026-04-07,LABORAL,09:00,91.0,127.22543266477567,137.43697478991598
3,2026-04-07,LABORAL,09:30,144.0,128.16355223868584,119.71186440677967
3,2026-04-07,LABORAL,10:00,185.0,130.73249528224412,128.26271186440678
3,2026-04-07,LABORAL,10:30,96.0,132.6051585640937,115.76666666666667
3,2026-04-07,LABORAL,11:00,107.0,132.80495351574177,109.74789915966386
3,2026-04-07,LABORAL,11:30,183.0,131.63142492892794,130.2941176470588
3,2026-04-07,LABORAL,12:00,133.0,130.14597280636886,170.94166666666666
3,2026-04-07,LABORAL,12:30,194.0,129.46213998417738,138.09322033898306
3,2026-04-07,LABORAL,13:00,98.0,130.1129051185207,138.44166666666666
3,2026-04-07,LABORAL,13:30,150.0,131.70871193864215,134.30252100840337
3,2026-04-07,LABORAL,14:00,189.0,132.9780646477366,127.72268907563026
3,2026-04-07,LABORAL,14:30,168.0,132.1386913413637,143.95762711864407
3,2026-04-07,LABORAL,15:00,111.0,127.42806079811493,142.3361344537815
3,2026-04-07,LABORAL,15:30,174.0,117.56543178558277,136.0593220338983
3,2026-04-07,LABORAL,16:00,111.0,101.94187887876515,106.58620689655173
3,2026-04-07,LABORAL,16:30,108.0,80.43295686027557,83.74782608695652
3,2026-04-08,LABORAL,04:00,88.0,40.54395875395565,55.9646017699115
3,2026-04-08,LABORAL,04:30,146.0,153.1212698778566,142.5546218487395
3,2026-04-08,LABORAL,05:00,229.0,217.10198971786272,266.775
3,2026-04-08,LABORAL,05:30,335.0,239.7097139964897,241.44166666666666
3,2026-04-08,LABORAL,06:00,278.0,232.19692071944522,298.34166666666664
3,2026-04-08,LABORAL,06:30,162.0,207.23226040418257,213.575
3,2026-04-08,LABORAL,07:00,154.0,176.44271270778412,172.89166666666668
3,2026-04-08,LABORAL,07:30,108.0,148.5936031780942,151.4453781512605
3,2026-04-08,LABORAL,08:00,168.0,128.69497559032575,139.56034482758622
3,2026-04-08,LABORAL,08:30,127.0,118.07911910723203,139.58823529411765
3,2026-04-08,LABORAL,09:00,147.0,115.26390766512148,136.61344537815125
3,2026-04-08,LABORAL,09:30,119.0,117.25556800568592,119.38135593220339
3,2026-04-08,LABORAL,10:00,126.0,120.88704233036705,129.27966101694915
3,2026-04-08,LABORAL,10:30,155.0,123.8398357965333,114.95
3,2026-04-08,LABORAL,11:00,98.0,125.13485274341215,110.0
3,2026-04-08,LABORAL,11:30,121.0,125.05675055089154,130.65546218487395
3,2026-04-08,LABORAL,12:00,229.0,124.64414877917633,170.475
3,2026-04-08,LABORAL,12:30,98.0,124.98858435283205,138.47457627118644
3,2026-04-08,LABORAL,13:00,191.0,126.61135764985235,138.03333333333333
3,2026-04-08,LABORAL,13:30,186.0,129.1280484533484,133.91596638655463
3,2026-04-08,LABORAL,14:00,91.0,131.2892490578404,127.63865546218487
3,2026-04-08,LABORAL,14:30,195.0,131.34409131238544,143.97457627118644
3,2026-04-08,LABORAL,15:00,61.0,127.55646330883494,141.9747899159664
3,2026-04-08,LABORAL,15:30,106.0,118.64967710446314,136.64406779661016
3,2026-04-08,LABORAL,16:00,140.0,103.98125403308367,106.13793103448276
3,2026-04-08,LABORAL,16:30,55.0,83.34795093357559,83.54782608695652
3,2026-04-08,LABORAL,17:00,40.0,56.46174677049939,53.36666666666667
3,2026-04-09,LABORAL,04:00,77.0,46.58423648744332,56.29203539823009
3,2026-04-09,LABORAL,04:30,66.0,159.19221154496813,142.1596638655462
3,2026-04-09,LABORAL,05:00,348.0,222.6601369488272,267.39166666666665
3,2026-04-09,LABORAL,05:30,236.0,244.54371194907407,241.125
3,2026-04-09,LABORAL,06:00,306.0,236.3366959815935,298.75
3,2026-04-09,LABORAL,06:30,126.0,210.8318462500016,213.13333333333333
3,2026-04-09,LABORAL,07:00,183.0,179.67013165604186,172.05
3,2026-04-09,LABORAL,07:30,230.0,151.55369653282554,150.67226890756302
3,2026-04-09,LABORAL,08:00,90.0,131.3979198041721,139.81034482758622
3,2026-04-09,LABORAL,08:30,120.0,120.45263323475274,139.21848739495798
3,2026-04-09,LABORAL,09:00,139.0,117.19498637398334,137.63025210084032
3,2026-04-09,LABORAL,09:30,145.0,118.64110050024948,119.72033898305085
3,2026-04-09,LABORAL,10:00,170.0,121.67320170087606,129.51694915254237
3,2026-04-09,LABORAL,10:30,38.0,124.0368547500043,115.14166666666667
3,2026-04-09,LABORAL,11:00,172.0,124.80417993737825,109.70588235294117
3,2026-04-09,LABORAL,11:30,78.0,124.2780937873539,130.71428571428572
3,2026-04-09,LABORAL,12:00,159.0,123.47715217441691,170.31666666666666
3,2026-04-09,LABORAL,12:30,43.0,123.44557348325611,138.5084745762712
3,2026-04-09,LABORAL,13:00,169.0,124.65322299878869,138.81666666666666
3,2026-04-09,LABORAL,13:30,141.0,126.68635613042721,134.10084033613447
3,2026-04-09,LABORAL,14:00,81.0,128.30700169036146,127.05042016806723
3,2026-04-09,LABORAL,14:30,162.0,127.81877181318083,144.40677966101694
3,2026-04-09,LABORAL,15:00,126.0,123.5651959368999,141.08403361344537
3,2026-04-09,LABORAL,15:30,144.0,114.33924207272116,136.33898305084745
3,2026-04-09,LABORAL,16:00,93.0,99.51501614896983,106.46551724137932
3,2026-04-09,LABORAL,16:30,78.0,78.81522966489251,83.18260869565218
3,2026-04-09,LABORAL,17:00,41.0,51.76904472529634,53.27777777777778
3,2026-04-10,LABORAL,04:00,93.0,45.18071741941995,56.473684210526315
3,2026-04-10,LABORAL,04:30,50.0,156.99961634408055,140.8655462184874
3,2026-04-10,LABORAL,05:00,298.0,220.83326952633385,268.4166666666667
3,2026-04-10,LABORAL,05:30,229.0,243.57666294445696,240.175
3,2026-04-10,LABORAL,06:00,416.0,236.24389293092713,299.2
3,2026-04-10,LABORAL,06:30,134.0,211.37636733051167,211.98333333333332
3,2026-04-10,LABORAL,07:00,192.0,180.57356002747198,172.25
3,2026-04-10,LABORAL,07:30,153.0,152.63869517856676,150.7563025210084
3,2026-04-10,LABORAL,08:00,186.0,132.6418696171547,139.97413793103448
3,2026-04-10,LABORAL,08:30,170.0,121.95974568453391,138.890756302521
3,2026-04-10,LABORAL,09:00,142.0,119.11709104802134,137.91596638655463
3,2026-04-10,LABORAL,09:30,78.0,121.08802368982955,119.86440677966101
3,2026-04-10,LABORAL,10:00,122.0,124.65036646040221,129.66101694915255
3,2026-04-10,LABORAL,10:30,141.0,127.43271895168797,114.35
3,2026-04-10,LABORAL,11:00,110.0,128.42900948804802,110.10084033613445
3,2026-04-10,LABORAL,11:30,94.0,127.93553342835446,130.5546218487395
3,2026-04-10,LABORAL,12:00,198.0,127.03768001709719,170.425
3,2026-04-10,LABORAL,12:30,109.0,126.89020308545466,137.98305084745763
3,2026-04-10,LABORAL,13:00,135.0,128.06698030875214,138.79166666666666
3,2026-04-10,LABORAL,13:30,178.0,130.2005107072591,133.890756302521
3,2026-04-10,LABORAL,14:00,137.0,132.0104080144203,127.18487394957984
3,2026-04-10,LABORAL,14:30,191.0,131.6747449458361,144.24576271186442
3,2026-04-10,LABORAL,15:00,83.0,127.37519693149349,139.94117647058823
3,2026-04-10,LABORAL,15:30,61.0,117.78555325911026,136.5677966101695
3,2026-04-10,LABORAL,16:00,37.0,102.29297704088088,106.33620689655173
3,2026-04-10,LABORAL,16:30,68.0,80.8368798020878,83.13793103448276
3,2026-04-10,LABORAL,17:00,57.0,53.39219050386862,52.644444444444446
3,2026-04-11,SABADO,04:00,30.0,18.066866762640416,40.04
3,2026-04-11,SABADO,04:30,71.0,128.29581742504382,97.57692307692308
3,2026-04-11,SABADO,05:00,232.0,190.11790780926336,160.76923076923077
3,2026-04-11,SABADO,05:30,148.0,210.64803151780757,146.34615384615384
3,2026-04-11,SABADO,06:00,161.0,201.06678432744587,205.65384615384616
3,2026-04-11,SABADO,06:30,201.0,174.00654613230463,186.8846153846154
3,2026-04-11,SABADO,07:00,141.0,141.0836589469663,129.8846153846154
3,2026-04-11,SABADO,07:30,119.0,111.06488300664705,104.96153846153847
3,2026-04-11,SABADO,08:00,76.0,88.96185213969446,117.5
3,2026-04-11,SABADO,08:30,134.0,76.10205931616167,106.6923076923077
3,2026-04-11,SABADO,09:00,77.0,70.99231466345867,91.84615384615384
3,2026-04-11,SABADO,09:30,89.0,70.6269974059177,89.23076923076923
3,2026-04-11,SABADO,10:00,75.0,71.83406999186934,87.0
3,2026-04-11,SABADO,10:30,121.0,72.30289182774965,76.88461538461539
3,2026-04-11,SABADO,11:00,101.0,71.07624354949414,91.42307692307692
3,2026-04-11,SABADO,11:30,45.0,68.46989411106847,85.68
3,2026-04-11,SABADO,12:00,87.0,65.5532490250078,83.76923076923077
3,2026-04-11,SABADO,12:30,109.0,63.437270697377954,75.73913043478261
3,2026-04-11,SABADO,13:00,25.0,62.64319066454067,73.69565217391305
3,2026-04-11,SABADO,13:30,40.0,62.765792467947165,63.56
3,2026-04-11,SABADO,14:00,82.0,62.52199422390649,67.83333333333333
3,2026-04-11,SABADO,15:00,142.0,53.850103639531994,66.26086956521739
3,2026-04-11,SABADO,16:00,18.0,25.361716263576255,52.89473684210526
3,2026-04-11,SABADO,16:30,29.0,2.5562512018930192,50.53846153846154
3,2026-04-12,DOMINGO,08:00,34.0,28.955482422449904,40.875
3,2026-04-12,DOMINGO,08:30,24.0,19.02879986282477,36.3
3,2026-04-12,DOMINGO,09:30,32.0,19.56459826645704,33.0
3,2026-04-12,DOMINGO,10:00,38.0,23.876993738552414,40.09090909090909
3,2026-04-12,DOMINGO,11:00,25.0,29.738973457607926,39.94444444444444
3,2026-04-12,DOMINGO,12:00,28.0,31.497754645417103,35.31818181818182
3,2026-04-12,DOMINGO,13:00,21.0,36.29095768527304,31.72222222222222
3,2026-04-12,DOMINGO,14:00,25.0,43.976061292768804,30.571428571428573
3,2026-04-13,LABORAL,04:00,81.0,24.433274584710148,56.421052631578945
3,2026-04-13,LABORAL,04:30,93.0,142.2698925965633,140.4453781512605
3,2026-04-13,LABORAL,05:00,270.0,208.46455774504273,268.15833333333336
3,2026-04-13,LABORAL,05:30,294.0,232.03615644185152,239.86666666666667
3,2026-04-13,LABORAL,06:00,206.0,225.51178189656912,300.19166666666666
3,2026-04-13,LABORAL,06:30,291.0,202.19348300969557,210.90833333333333
3,2026-04-13,LABORAL,07:00,188.0,173.76146810933352,172.05833333333334
3,2026-04-13,LABORAL,07:30,144.0,148.64814567638444,150.78991596638656
3,2026-04-13,LABORAL,08:00,111.0,131.39524261318962,140.72413793103448
3,2026-04-13,LABORAL,08:30,55.0,122.95815339813163,139.2268907563025
3,2026-04-13,LABORAL,09:00,66.0,121.70969609454005,137.91596638655463
3,2026-04-13,LABORAL,09:30,25.0,124.76832639778343,119.4322033898305
3,2026-04-13,LABORAL,10:00,114.0,129.25729528595838,129.64406779661016
3,2026-04-13,LABORAL,10:30,178.0,133.1852011628469,114.45833333333333
3,2026-04-13,LABORAL,11:00,48.0,135.7924484710814,110.09243697478992
3,2026-04-13,LABORAL,11:30,150.0,137.383633550022,130.3613445378151
3,2026-04-13,LABORAL,12:00,126.0,138.812085136458,170.50833333333333
3,2026-04-13,LABORAL,12:30,147.0,140.8609138180832,137.83050847457628
3,2026-04-13,LABORAL,13:00,194.0,143.75837700526023,138.49166666666667
3,2026-04-13,LABORAL,13:30,70.0,146.98337102589397,134.19327731092437
3,2026-04-13,LABORAL,14:00,121.0,149.39070018260412,127.3109243697479
3,2026-04-13,LABORAL,14:30,121.0,149.55881382895268,144.45762711864407
3,2026-04-13,LABORAL,15:00,134.0,146.17717489937672,139.63025210084032
3,2026-04-13,LABORAL,15:30,118.0,138.2747096424569,135.20338983050848
3,2026-04-13,LABORAL,16:00,105.0,125.1508807779681,106.01724137931035
3,2026-04-13,LABORAL,16:30,41.0,105.98847538575768,82.90517241379311
3,2026-04-13,LABORAL,17:00,48.0,79.26473950086972,52.75555555555555
3,2026-04-14,LABORAL,04:00,50.0,64.35718342770133,56.63478260869565
3,2026-04-14,LABORAL,04:30,113.0,176.85091662777796,140.05
3,2026-04-14,LABORAL,05:00,362.0,239.96463971457212,268.1735537190083
3,2026-04-14,LABORAL,05:30,148.0,261.36052308152006,240.31404958677686
3,2026-04-14,LABORAL,06:00,316.0,252.60949539495346,299.41322314049586
3,2026-04-14,LABORAL,06:30,252.0,226.5454125151232,211.5702479338843
3,2026-04-14,LABORAL,07:00,162.0,194.8188903433682,172.1900826446281
3,2026-04-14,LABORAL,07:30,163.0,166.12283541586203,150.73333333333332
3,2026-04-14,LABORAL,08:00,165.0,145.35982254097576,140.47008547008548
3,2026-04-14,LABORAL,08:30,139.0,133.77605015344386,138.525
3,2026-04-14,LABORAL,09:00,105.0,129.86044048873748,137.31666666666666
3,2026-04-14,LABORAL,09:30,134.0,130.65456926112387,118.63865546218487
3,2026-04-14,LABORAL,10:00,194.0,133.07139595649437,129.51260504201682
3,2026-04-14,LABORAL,10:30,62.0,134.8808862586293,114.98347107438016
3,2026-04-14,LABORAL,11:00,141.0,135.1628771225606,109.575
3,2026-04-14,LABORAL,11:30,145.0,134.20622543524667,130.525
3,2026-04-14,LABORAL,12:00,188.0,132.99604488630723,170.1404958677686
3,2026-04-14,LABORAL,12:30,141.0,132.53330648356786,137.9075630252101
3,2026-04-14,LABORAL,13:00,89.0,133.24877715899885,138.9504132231405
3,2026-04-14,LABORAL,13:30,188.0,134.7075878619405,133.65833333333333
3,2026-04-14,LABORAL,14:00,39.0,135.6774686129006,127.25833333333334
3,2026-04-14,LABORAL,14:30,142.0,134.49478225843342,144.26050420168067
3,2026-04-14,LABORAL,15:00,105.0,129.55323277168753,139.58333333333334
3,2026-04-14,LABORAL,15:30,163.0,119.69570630348625,135.05882352941177
3,2026-04-14,LABORAL,16:00,87.0,104.32476813763867,106.00854700854701
3,2026-04-14,LABORAL,16:30,83.0,83.15157210160396,82.54700854700855
3,2026-04-14,LABORAL,17:00,36.0,55.643938416459434,52.7032967032967
3,2026-04-14,LABORAL,17:30,10.0,20.36699186302144,34.3235294117647
3,2026-04-15,LABORAL,04:00,53.0,40.945495057126834,56.44347826086957
3,2026-04-15,LABORAL,04:30,128.0,155.817198631201,139.575
3,2026-04-15,LABORAL,05:00,321.0,219.86841462289794,268.8677685950413
3,2026-04-15,LABORAL,05:30,297.0,241.65058595729943,240.89256198347107
3,2026-04-15,LABORAL,06:00,180.0,233.3362872635986,299.2892561983471
3,2026-04-15,LABORAL,06:30,204.0,208.035706594609,211.88429752066116
3,2026-04-15,LABORAL,07:00,162.0,177.40165098424717,171.44628099173553
3,2026-04-15,LABORAL,07:30,186.0,149.9643871050199,150.875
3,2026-04-15,LABORAL,08:00,171.0,130.42496701345794,140.82051282051282
3,2026-04-15,LABORAL,08:30,175.0,119.89195048476842,138.21666666666667
3,2026-04-15,LABORAL,09:00,140.0,116.83290398523383,136.31666666666666
3,2026-04-15,LABORAL,09:30,146.0,118.37832461148497,118.3109243697479
3,2026-04-15,LABORAL,10:00,87.0,121.58758040557399,129.7310924369748
3,2026-04-15,LABORAL,10:30,62.0,124.36089593905655,114.47107438016529
3,2026-04-15,LABORAL,11:00,67.0,125.82862454527634,109.59166666666667
3,2026-04-15,LABORAL,11:30,124.0,126.22222312321043,130.49166666666667
3,2026-04-15,LABORAL,12:00,158.0,126.38019406122191,169.1487603305785
3,2026-04-15,LABORAL,12:30,119.0,127.12700156878822,138.64705882352942
3,2026-04-15,LABORAL,13:00,90.0,128.7648600351842,138.89256198347107
3,2026-04-15,LABORAL,13:30,148.0,130.84389734986166,133.65833333333333
3,2026-04-15,LABORAL,14:00,131.0,132.25440673134602,127.19166666666666
3,2026-04-15,LABORAL,14:30,146.0,131.55766581836235,143.5546218487395
3,2026-04-15,LABORAL,15:00,103.0,127.38132050095982,139.15
3,2026-04-15,LABORAL,15:30,54.0,118.6813779202858,134.49579831932772
3,2026-04-15,LABORAL,16:00,100.0,104.72384973595172,105.11965811965813
3,2026-04-15,LABORAL,16:30,56.0,84.7494692180681,82.71794871794872
3,2026-04-15,LABORAL,17:00,28.0,57.41955107031788,52.18681318681319
3,2026-04-16,LABORAL,04:00,51.0,47.33632565035208,56.278260869565216
3,2026-04-16,LABORAL,04:30,122.0,158.9690521431929,139.025
3,2026-04-16,LABORAL,05:00,310.0,222.59520782250036,269.72727272727275
3,2026-04-16,LABORAL,05:30,197.0,245.04185920120844,241.0082644628099
3,2026-04-16,LABORAL,06:00,258.0,237.29436356187287,298.10743801652893
3,2026-04-16,LABORAL,06:30,213.0,211.90155351602465,211.40495867768595
3,2026-04-16,LABORAL,07:00,209.0,180.49679471661605,172.0
3,2026-04-16,LABORAL,07:30,136.0,151.93074625696312,150.38333333333333
3,2026-04-16,LABORAL,08:00,78.0,131.32190592660825,140.56410256410257
3,2026-04-16,LABORAL,08:30,115.0,120.08684990098823,138.49166666666667
3,2026-04-16,LABORAL,09:00,138.0,116.77683249722585,136.225
3,2026-04-16,LABORAL,09:30,84.0,118.3784706021288,118.15126050420169
3,2026-04-16,LABORAL,10:00,149.0,121.67057860618254,129.4033613445378
3,2026-04-16,LABORAL,10:30,75.0,124.27485539626122,113.85950413223141
3,2026-04-16,LABORAL,11:00,73.0,125.17345263429101,109.51666666666667
3,2026-04-16,LABORAL,11:30,170.0,124.64747633630319,130.55833333333334
3,2026-04-16,LABORAL,12:00,159.0,123.76373679743136,168.93388429752065
3,2026-04-16,LABORAL,12:30,98.0,123.65466658556775,137.52941176470588
3,2026-04-16,LABORAL,13:00,146.0,124.86889550601524,138.86776859504133
3,2026-04-16,LABORAL,13:30,140.0,127.01408155135172,133.7
3,2026-04-16,LABORAL,14:00,26.0,128.7917582073464,127.34166666666667
3,2026-04-16,LABORAL,14:30,100.0,128.37730190475023,143.63025210084032
3,2026-04-16,LABORAL,15:00,171.0,123.9739538186721,138.85833333333332
3,2026-04-16,LABORAL,15:30,109.0,114.30761704977968,133.50420168067228
3,2026-04-16,LABORAL,16:00,91.0,98.84890463361683,104.58974358974359
3,2026-04-16,LABORAL,16:30,53.0,77.64525292586453,82.52136752136752
3,2026-04-16,LABORAL,17:00,49.0,50.78947502158516,51.65934065934066
3,2026-04-17,LABORAL,04:00,51.0,42.24133871165088,56.19130434782609
3,2026-04-17,LABORAL,04:30,175.0,157.50679553608,138.71666666666667
3,2026-04-17,LABORAL,05:00,273.0,221.65759615128883,269.9586776859504
3,2026-04-17,LABORAL,05:30,179.0,243.38356343655107,240.0495867768595
3,2026-04-17,LABORAL,06:00,288.0,234.9675750579671,298.1900826446281
3,2026-04-17,LABORAL,06:30,291.0,209.5858358175052,211.50413223140495
3,2026-04-17,LABORAL,07:00,120.0,178.9106128727521,172.3801652892562
3,2026-04-17,LABORAL,07:30,111.0,151.45499500133582,150.44166666666666
3,2026-04-17,LABORAL,08:00,143.0,131.88367784364658,139.71794871794873
3,2026-04-17,LABORAL,08:30,187.0,121.26864024122824,138.14166666666668
3,2026-04-17,LABORAL,09:00,111.0,118.05541301194091,136.425
3,2026-04-17,LABORAL,09:30,136.0,119.37381196775647,118.19327731092437
3,2026-04-17,LABORAL,10:00,139.0,122.3017530371875,129.109243697479
3,2026-04-17,LABORAL,10:30,76.0,124.7680534142159,113.42148760330579
3,2026-04-17,LABORAL,11:00,105.0,125.92940227641822,109.06666666666666
3,2026-04-17,LABORAL,11:30,204.0,126.03057445845815,131.00833333333333
3,2026-04-17,LABORAL,12:00,196.0,125.90501557737173,168.94214876033058
3,2026-04-17,LABORAL,12:30,96.0,126.35565652666213,136.71428571428572
3,2026-04-17,LABORAL,13:00,114.0,127.65512074634933,138.76859504132233
3,2026-04-17,LABORAL,13:30,162.0,129.32774932537677,133.775
3,2026-04-17,LABORAL,14:30,106.0,129.00035541599948,143.08403361344537
3,2026-04-17,LABORAL,15:00,166.0,124.22482881183703,138.91666666666666
3,2026-04-17,LABORAL,15:30,98.0,114.91497725387387,133.2268907563025
3,2026-04-17,LABORAL,16:00,107.0,100.35896515342137,104.41880341880342
3,2026-04-17,LABORAL,16:30,80.0,79.79111914174416,82.12820512820512
3,2026-04-17,LABORAL,17:00,56.0,51.824974473375846,51.9010989010989
3,2026-04-18,SABADO,04:00,36.0,15.670117422230987,39.64
3,2026-04-18,SABADO,04:30,99.0,129.37288752675101,96.1923076923077
3,2026-04-18,SABADO,05:00,163.0,191.4731166634732,165.30769230769232
3,2026-04-18,SABADO,05:30,123.0,210.91423203230352,143.46153846153845
3,2026-04-18,SABADO,06:00,222.0,200.17629678287108,206.03846153846155
3,2026-04-18,SABADO,06:30,96.0,172.5504534265799,186.15384615384616
3,2026-04-18,SABADO,07:00,123.0,139.74069937327357,130.30769230769232
3,2026-04-18,SABADO,07:30,117.0,110.22855941522636,104.5
3,2026-04-18,SABADO,08:00,107.0,88.61587031508623,115.6923076923077
3,2026-04-18,SABADO,08:30,118.0,75.91375583165382,104.53846153846153
3,2026-04-18,SABADO,09:00,90.0,70.53381155389098,92.61538461538461
3,2026-04-18,SABADO,09:30,53.0,69.60936130588891,87.88461538461539
3,2026-04-18,SABADO,10:00,50.0,70.25441825318165,84.57692307692308
3,2026-04-18,SABADO,10:30,64.0,70.45012431618397,79.34615384615384
3,2026-04-18,SABADO,11:00,47.0,69.4010023318495,90.88461538461539
3,2026-04-18,SABADO,11:30,125.0,67.37806503448002,78.96
3,2026-04-18,SABADO,12:00,83.0,65.21210116898578,84.92307692307692
3,2026-04-18,SABADO,12:30,46.0,63.679447209941316,76.95652173913044
