route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-20,LABORAL,10:00,191.0,98.28385400265884,101.7448559670782
1,2026-05-20,LABORAL,10:30,67.0,95.46690421988191,94.49586776859505
1,2026-05-20,LABORAL,11:00,66.0,88.36929291558779,93.15637860082305
1,2026-05-20,LABORAL,11:30,92.0,91.69145065542531,100.95061728395062
1,2026-05-20,LABORAL,12:00,82.0,102.89140451554418,112.6694214876033
1,2026-05-20,LABORAL,12:30,104.0,131.64019270663547,131.99586776859505
1,2026-05-20,LABORAL,13:00,47.0,134.26081238917737,134.4238683127572
1,2026-05-20,LABORAL,13:30,178.0,131.20301728411812,142.20987654320987
1,2026-05-20,LABORAL,14:00,117.0,149.87581690977112,149.95
1,2026-05-20,LABORAL,14:30,130.0,156.6426373741017,155.099173553719
1,2026-05-20,LABORAL,15:00,270.0,175.4516027820132,176.40740740740742
1,2026-05-20,LABORAL,15:30,180.0,173.2079776807573,178.4
1,2026-05-20,LABORAL,16:00,104.0,139.4222428599827,148.47302904564316
1,2026-05-20,LABORAL,16:30,71.0,114.6748299092684,121.14049586776859
1,2026-05-20,LABORAL,17:00,95.0,65.98152113258242,71.73362445414847
1,2026-05-23,SABADO,04:30,94.0,63.13011424523041,76.96078431372548
1,2026-05-23,SABADO,05:00,32.0,58.97302352012101,65.29411764705883
1,2026-05-23,SABADO,05:30,145.0,74.36166384555972,97.1923076923077
1,2026-05-23,SABADO,06:00,78.0,77.24961594782238,95.82692307692308
1,2026-05-23,SABADO,06:30,148.0,69.31365744935805,110.38461538461539
1,2026-05-23,SABADO,07:00,66.0,72.79502501333687,104.90384615384616
1,2026-05-23,SABADO,07:30,119.0,73.80012677565816,104.26923076923077
1,2026-05-23,SABADO,08:00,70.0,75.79774184193695,102.23076923076923
1,2026-05-23,SABADO,08:30,76.0,80.61703013251797,101.21153846153847
1,2026-05-23,SABADO,09:00,82.0,81.5323396760879,99.92307692307692
1,2026-05-23,SABADO,09:30,98.0,76.97962291938761,90.82692307692308
1,2026-05-23,SABADO,10:00,52.0,68.91374511530653,88.5576923076923
1,2026-05-23,SABADO,10:30,44.0,79.4002359736896,94.74
1,2026-05-23,SABADO,11:00,129.0,83.68275214805755,95.0
1,2026-05-23,SABADO,11:30,50.0,77.5295872871211,83.74509803921569
1,2026-05-23,SABADO,12:00,84.0,81.55484355019517,93.42307692307692
1,2026-05-23,SABADO,12:30,110.0,80.18923639155827,92.38775510204081
1,2026-05-23,SABADO,13:00,79.0,71.53669806170042,74.42553191489361
1,2026-05-23,SABADO,14:00,85.0,107.11443699027656,78.28571428571429
1,2026-05-23,SABADO,15:00,89.0,110.08230264988315,72.96
1,2026-05-23,SABADO,15:30,47.0,117.21606159980462,65.51020408163265
1,2026-05-23,SABADO,16:00,24.0,125.99329186457842,56.791666666666664
1,2026-05-23,SABADO,16:30,38.0,146.56398852887298,63.205128205128204
1,2026-05-24,DOMINGO,08:00,28.0,28.840104998612915,35.833333333333336
1,2026-05-24,DOMINGO,08:30,26.0,23.95043309246266,44.627906976744185
1,2026-05-24,DOMINGO,09:00,44.0,34.469236696579515,39.8
