route,dia_op,tipo_dia,hora,real,pred_xgboost,pred_media
3,2026-04-04,SABADO,06:30,67.0,169.87708,192.34615384615384
3,2026-04-04,SABADO,07:00,73.0,128.19217,135.19230769230768
3,2026-04-04,SABADO,07:30,42.0,93.9386,108.11538461538461
3,2026-04-04,SABADO,08:00,107.0,95.37379,118.26923076923077
3,2026-04-04,SABADO,08:30,32.0,92.86583,108.84615384615384
3,2026-04-04,SABADO,09:00,85.0,98.92069,94.11538461538461
3,2026-04-04,SABADO,09:30,97.0,74.2067,87.61538461538461
3,2026-04-04,SABADO,10:00,31.0,86.85989,90.76923076923077
3,2026-04-04,SABADO,10:30,36.0,93.75462,77.76923076923077
3,2026-04-04,SABADO,11:00,44.0,79.86112,94.65384615384616
3,2026-04-04,SABADO,11:30,70.0,88.69919,87.08
3,2026-04-04,SABADO,12:00,31.0,84.66556,85.07692307692308
3,2026-04-04,SABADO,12:30,62.0,79.75739,78.91304347826087
3,2026-04-04,SABADO,13:30,41.0,64.44604,66.92
3,2026-04-04,SABADO,14:00,27.0,62.79876,69.25
3,2026-04-04,SABADO,14:30,64.0,62.265022,65.64
3,2026-04-04,SABADO,15:00,30.0,79.02788,67.9090909090909
3,2026-04-04,SABADO,15:30,72.0,59.52726,57.78260869565217
3,2026-04-05,DOMINGO,07:00,15.0,40.251064,30.95
3,2026-04-05,DOMINGO,07:30,32.0,38.98768,33.833333333333336
3,2026-04-05,DOMINGO,08:00,33.0,39.643925,40.583333333333336
3,2026-04-05,DOMINGO,08:30,22.0,45.200317,37.05263157894737
3,2026-04-05,DOMINGO,09:30,30.0,45.69489,33.15
3,2026-04-05,DOMINGO,10:30,34.0,42.265034,37.3
3,2026-04-05,DOMINGO,11:30,36.0,43.058163,30.375
3,2026-04-05,DOMINGO,12:00,21.0,44.052216,35.22727272727273
3,2026-04-05,DOMINGO,14:00,31.0,47.012306,33.0
3,2026-04-05,DOMINGO,14:30,28.0,39.596516,35.529411764705884
3,2026-04-05,DOMINGO,15:00,17.0,47.201042,36.07692307692308
3,2026-04-06,LABORAL,04:00,35.0,56.98617,56.663716814159294
3,2026-04-06,LABORAL,04:30,118.0,153.5664,143.19327731092437
3,2026-04-06,LABORAL,05:00,262.0,238.9288,265.64166666666665
3,2026-04-06,LABORAL,05:30,251.0,247.90161,242.65
3,2026-04-06,LABORAL,06:00,180.0,269.0265,299.625
3,2026-04-06,LABORAL,06:30,304.0,209.26253,213.91666666666666
3,2026-04-06,LABORAL,07:00,186.0,156.84087,172.9
3,2026-04-06,LABORAL,07:30,141.0,140.75589,151.73949579831933
3,2026-04-06,LABORAL,08:00,172.0,134.82747,138.75862068965517
3,2026-04-06,LABORAL,08:30,117.0,130.96791,140.30252100840337
3,2026-04-06,LABORAL,09:00,134.0,128.61827,137.49579831932772
3,2026-04-06,LABORAL,09:30,137.0,130.22063,119.21186440677967
3,2026-04-06,LABORAL,10:00,145.0,132.55699,128.55084745762713
3,2026-04-06,LABORAL,10:30,70.0,123.494896,116.46666666666667
3,2026-04-06,LABORAL,11:00,185.0,118.58539,108.89075630252101
3,2026-04-06,LABORAL,11:30,101.0,131.13916,130.76470588235293
3,2026-04-06,LABORAL,12:00,198.0,161.07349,170.66666666666666
3,2026-04-06,LABORAL,12:30,179.0,124.49757,138.40677966101694
3,2026-04-06,LABORAL,13:00,124.0,129.59308,138.49166666666667
3,2026-04-06,LABORAL,13:30,175.0,127.00416,134.10084033613447
3,2026-04-06,LABORAL,14:00,113.0,128.57591,127.78151260504201
3,2026-04-06,LABORAL,14:30,150.0,132.22337,143.84745762711864
3,2026-04-06,LABORAL,15:00,117.0,136.24556,143.2268907563025
3,2026-04-06,LABORAL,15:30,110.0,122.65865,136.04237288135593
3,2026-04-06,LABORAL,16:00,125.0,111.22015,107.04310344827586
3,2026-04-06,LABORAL,16:30,119.0,103.65741,83.77391304347826
3,2026-04-06,LABORAL,17:30,17.0,39.744263,34.61764705882353
3,2026-04-07,LABORAL,04:00,45.0,50.878536,56.08849557522124
3,2026-04-07,LABORAL,04:30,72.0,144.85217,143.16806722689077
3,2026-04-07,LABORAL,05:00,361.0,258.03458,265.4916666666667
3,2026-04-07,LABORAL,05:30,270.0,247.6862,241.96666666666667
3,2026-04-07,LABORAL,06:00,358.0,264.38452,297.8666666666667
3,2026-04-07,LABORAL,06:30,182.0,247.93178,214.40833333333333
3,2026-04-07,LABORAL,07:00,214.0,175.23177,173.18333333333334
3,2026-04-07,LABORAL,07:30,200.0,148.0216,151.01680672268907
3,2026-04-07,LABORAL,08:00,177.0,142.05371,139.01724137931035
3,2026-04-07,LABORAL,08:30,130.0,139.9812,139.30252100840337
3,2026-04-07,LABORAL,09:00,91.0,133.60428,137.43697478991598
3,2026-04-07,LABORAL,09:30,144.0,125.71601,119.71186440677967
3,2026-04-07,LABORAL,10:00,185.0,137.60062,128.26271186440678
3,2026-04-07,LABORAL,10:30,96.0,120.760086,115.76666666666667
3,2026-04-07,LABORAL,11:00,107.0,137.73625,109.74789915966386
3,2026-04-07,LABORAL,11:30,183.0,131.5479,130.2941176470588
