route,dia_op,tipo_dia,hora,real,pred_decoder,pred_hibrido,pred_media
3,2026-04-06,LABORAL,15:30,110.0,111.20665,111.20664978027344,150.55
3,2026-04-06,LABORAL,16:00,125.0,101.92742,101.92742156982422,118.59493670886076
3,2026-04-06,LABORAL,16:30,119.0,92.9174,92.91739654541016,89.71308016877637
3,2026-04-06,LABORAL,17:30,17.0,76.3143,76.31430053710938,34.025
3,2026-04-07,LABORAL,04:00,45.0,160.32729,160.32728576660156,54.343434343434346
3,2026-04-07,LABORAL,04:30,72.0,173.39624,173.396240234375,165.39834024896265
3,2026-04-07,LABORAL,05:00,361.0,185.12827,185.12826538085938,278.099173553719
3,2026-04-07,LABORAL,05:30,270.0,195.31833,195.31832885742188,280.1528925619835
3,2026-04-07,LABORAL,06:00,358.0,202.67294,202.67294311523438,299.71487603305786
3,2026-04-07,LABORAL,06:30,182.0,191.55704,191.55703735351562,227.80165289256198
3,2026-04-07,LABORAL,07:00,214.0,177.62334,177.6233367919922,181.4297520661157
3,2026-04-07,LABORAL,07:30,200.0,164.48746,164.48745727539062,162.94190871369295
3,2026-04-07,LABORAL,08:00,177.0,152.85036,152.85035705566406,149.46218487394958
3,2026-04-07,LABORAL,08:30,130.0,142.0481,142.048095703125,148.8713692946058
3,2026-04-07,LABORAL,09:00,91.0,135.13402,135.13401794433594,141.96265560165975
3,2026-04-07,LABORAL,09:30,144.0,129.40897,129.40896606445312,126.65
3,2026-04-07,LABORAL,10:00,185.0,127.95995,127.95995330810547,133.475
3,2026-04-07,LABORAL,10:30,96.0,127.24232,127.24231719970703,120.34024896265561
3,2026-04-07,LABORAL,11:00,107.0,127.268364,127.26836395263672,114.2116182572614
3,2026-04-07,LABORAL,11:30,183.0,128.03763,128.03762817382812,132.2033195020747
3,2026-04-07,LABORAL,12:00,133.0,129.53697,129.53697204589844,172.2396694214876
3,2026-04-07,LABORAL,12:30,194.0,131.7407,131.74070739746094,143.12083333333334
3,2026-04-07,LABORAL,13:00,98.0,134.61116,134.6111602783203,144.5186721991701
3,2026-04-07,LABORAL,13:30,150.0,138.0992,138.0991973876953,139.30705394190872
3,2026-04-07,LABORAL,14:00,189.0,140.44322,140.44322204589844,133.25726141078837
3,2026-04-07,LABORAL,14:30,168.0,135.54169,135.54168701171875,149.39583333333334
3,2026-04-07,LABORAL,15:00,111.0,123.41874,123.41873931884766,156.41908713692945
3,2026-04-07,LABORAL,15:30,174.0,107.93927,107.93927001953125,150.3125
3,2026-04-07,LABORAL,16:00,111.0,92.20662,92.20661926269531,118.28270042194093
3,2026-04-07,LABORAL,16:30,108.0,76.51256,76.51255798339844,89.80590717299577
3,2026-04-08,LABORAL,04:00,88.0,186.51917,186.5191650390625,54.313131313131315
3,2026-04-08,LABORAL,04:30,146.0,192.01572,192.01571655273438,164.88381742738588
3,2026-04-08,LABORAL,05:00,229.0,196.4805,196.48049926757812,278.56611570247935
3,2026-04-08,LABORAL,05:30,335.0,199.80774,199.8077392578125,280.27685950413223
3,2026-04-08,LABORAL,06:00,278.0,196.73257,196.73257446289062,299.5206611570248
3,2026-04-08,LABORAL,06:30,162.0,188.49492,188.4949188232422,227.4793388429752
3,2026-04-08,LABORAL,07:00,154.0,179.9404,179.94039916992188,181.4504132231405
3,2026-04-08,LABORAL,07:30,108.0,171.29549,171.2954864501953,163.1825726141079
3,2026-04-08,LABORAL,08:00,168.0,162.65608,162.6560821533203,149.18487394957984
3,2026-04-08,LABORAL,08:30,127.0,154.21527,154.21527099609375,148.7219917012448
3,2026-04-08,LABORAL,09:00,147.0,146.21428,146.2142791748047,141.64315352697096
3,2026-04-08,LABORAL,09:30,119.0,141.11278,141.11277770996094,126.60416666666667
3,2026-04-08,LABORAL,10:00,126.0,137.87839,137.87838745117188,133.4625
3,2026-04-08,LABORAL,10:30,155.0,135.39621,135.39620971679688,120.21576763485477
3,2026-04-08,LABORAL,11:00,98.0,133.54318,133.54318237304688,113.94190871369294
3,2026-04-08,LABORAL,11:30,121.0,132.351,132.3509979248047,132.4356846473029
3,2026-04-08,LABORAL,12:00,229.0,131.84007,131.84007263183594,172.0495867768595
3,2026-04-08,LABORAL,12:30,98.0,132.00839,132.00839233398438,143.19166666666666
3,2026-04-08,LABORAL,13:00,191.0,132.79024,132.7902374267578,144.3278008298755
3,2026-04-08,LABORAL,13:30,186.0,131.61397,131.6139678955078,138.91701244813277
3,2026-04-08,LABORAL,14:00,91.0,128.24704,128.24703979492188,133.3609958506224
3,2026-04-08,LABORAL,14:30,195.0,123.78412,123.78411865234375,149.4625
3,2026-04-08,LABORAL,15:00,61.0,116.27151,116.2715072631836,156.2033195020747
3,2026-04-08,LABORAL,15:30,106.0,108.61241,108.61241149902344,150.29583333333332
3,2026-04-08,LABORAL,16:00,140.0,101.21947,101.21946716308594,117.94092827004219
3,2026-04-08,LABORAL,16:30,55.0,94.31346,94.31346130371094,89.8902953586498
3,2026-04-08,LABORAL,17:00,40.0,87.98096,87.98095703125,58.44927536231884
3,2026-04-09,LABORAL,04:00,77.0,181.88771,181.88771057128906,54.32828282828283
3,2026-04-09,LABORAL,04:30,66.0,186.38031,186.38031005859375,164.83402489626556
3,2026-04-09,LABORAL,05:00,348.0,189.92715,189.92715454101562,278.25206611570246
3,2026-04-09,LABORAL,05:30,236.0,191.45901,191.45901489257812,280.57851239669424
3,2026-04-09,LABORAL,06:00,306.0,185.669,185.66900634765625,299.6818181818182
3,2026-04-09,LABORAL,06:30,126.0,178.63043,178.63043212890625,226.8595041322314
3,2026-04-09,LABORAL,07:00,183.0,171.21518,171.21517944335938,181.4297520661157
3,2026-04-09,LABORAL,07:30,230.0,163.65659,163.65658569335938,162.67634854771785
3,2026-04-09,LABORAL,08:00,90.0,156.08398,156.083984375,149.1218487394958
3,2026-04-09,LABORAL,08:30,120.0,148.73819,148.73818969726562,148.6721991701245
3,2026-04-09,LABORAL,09:00,139.0,141.86494,141.8649444580078,141.57261410788382
3,2026-04-09,LABORAL,09:30,145.0,135.6205,135.62049865722656,126.47083333333333
3,2026-04-09,LABORAL,10:00,170.0,131.60603,131.6060333251953,133.50416666666666
3,2026-04-09,LABORAL,10:30,38.0,128.82755,128.82754516601562,120.53941908713693
3,2026-04-09,LABORAL,11:00,172.0,126.55814,126.55814361572266,113.61410788381743
3,2026-04-09,LABORAL,11:30,78.0,124.836655,124.83665466308594,132.29045643153526
3,2026-04-09,LABORAL,12:00,159.0,123.69251,123.69251251220703,172.26859504132233
3,2026-04-09,LABORAL,12:30,43.0,123.14531,123.14530944824219,142.97083333333333
3,2026-04-09,LABORAL,13:00,169.0,123.09599,123.09599304199219,144.63485477178423
3,2026-04-09,LABORAL,13:30,141.0,122.17558,122.17558288574219,138.8921161825726
3,2026-04-09,LABORAL,14:00,81.0,119.96846,119.96846008300781,133.46473029045643
3,2026-04-09,LABORAL,14:30,162.0,116.876526,116.87652587890625,149.5375
3,2026-04-09,LABORAL,15:00,126.0,110.841644,110.84164428710938,155.8091286307054
3,2026-04-09,LABORAL,15:30,144.0,104.37669,104.37669372558594,150.00416666666666
3,2026-04-09,LABORAL,16:00,93.0,98.29057,98.29057312011719,117.73417721518987
3,2026-04-09,LABORAL,16:30,78.0,92.68738,92.6873779296875,89.71729957805907
3,2026-04-09,LABORAL,17:00,41.0,87.66298,87.66297912597656,58.36057692307692
3,2026-04-10,LABORAL,04:00,93.0,168.81894,168.81893920898438,54.45454545454545
3,2026-04-10,LABORAL,04:30,50.0,181.6457,181.6457061767578,164.13692946058092
3,2026-04-10,LABORAL,05:00,298.0,193.07983,193.079833984375,278.71487603305786
3,2026-04-10,LABORAL,05:30,229.0,202.48773,202.48773193359375,280.202479338843
3,2026-04-10,LABORAL,06:00,416.0,205.78088,205.7808837890625,299.504132231405
3,2026-04-10,LABORAL,06:30,134.0,192.87689,192.87689208984375,226.17768595041323
3,2026-04-10,LABORAL,07:00,192.0,179.36708,179.36708068847656,181.43388429752065
3,2026-04-10,LABORAL,07:30,153.0,165.90935,165.9093475341797,162.7344398340249
3,2026-04-10,LABORAL,08:00,186.0,153.6196,153.61959838867188,148.99579831932772
3,2026-04-10,LABORAL,08:30,170.0,141.89923,141.89923095703125,148.22821576763485
3,2026-04-10,LABORAL,09:00,142.0,132.56877,132.5687713623047,141.7759336099585
3,2026-04-10,LABORAL,09:30,78.0,126.84818,126.84818267822266,126.51666666666667
3,2026-04-10,LABORAL,10:00,122.0,124.679474,124.67947387695312,133.5875
3,2026-04-10,LABORAL,10:30,141.0,123.75861,123.75861358642578,120.13278008298755
3,2026-04-10,LABORAL,11:00,110.0,123.852844,123.85284423828125,113.9253112033195
3,2026-04-10,LABORAL,11:30,94.0,124.960526,124.96052551269531,131.850622406639
3,2026-04-10,LABORAL,12:00,198.0,127.06275,127.06275177001953,172.1694214876033
3,2026-04-10,LABORAL,12:30,109.0,130.1235,130.12350463867188,142.69166666666666
3,2026-04-10,LABORAL,13:00,135.0,133.93399,133.93399047851562,144.82157676348547
3,2026-04-10,LABORAL,13:30,178.0,134.1752,134.17520141601562,138.16597510373444
3,2026-04-10,LABORAL,14:00,137.0,133.17326,133.1732635498047,133.448132780083
3,2026-04-10,LABORAL,14:30,191.0,129.48042,129.4804229736328,149.64166666666668
3,2026-04-10,LABORAL,15:00,83.0,122.345535,122.34553527832031,155.746887966805
3,2026-04-10,LABORAL,15:30,61.0,108.02568,108.02568054199219,149.98333333333332
3,2026-04-10,LABORAL,16:00,37.0,92.67553,92.67552947998047,117.41772151898734
3,2026-04-10,LABORAL,16:30,68.0,77.42388,77.42388153076172,89.37974683544304
3,2026-04-10,LABORAL,17:00,57.0,62.531708,62.531707763671875,58.37980769230769
3,2026-04-11,SABADO,04:00,30.0,115.74184,115.74183654785156,37.85
3,2026-04-11,SABADO,04:30,71.0,121.776955,121.7769546508789,109.13461538461539
3,2026-04-11,SABADO,05:00,232.0,127.100136,127.10013580322266,160.46153846153845
3,2026-04-11,SABADO,05:30,148.0,131.46817,131.46817016601562,169.3846153846154
3,2026-04-11,SABADO,06:00,161.0,134.13925,134.13925170898438,209.5
3,2026-04-11,SABADO,06:30,201.0,131.95442,131.9544219970703,180.6153846153846
3,2026-04-11,SABADO,07:00,141.0,125.97292,125.9729232788086,137.80769230769232
3,2026-04-11,SABADO,07:30,119.0,117.976036,117.97603607177734,118.36538461538461
3,2026-04-11,SABADO,08:00,76.0,110.157074,110.15707397460938,118.3076923076923
3,2026-04-11,SABADO,08:30,134.0,102.599815,102.59981536865234,108.46153846153847
3,2026-04-11,SABADO,09:00,77.0,96.024994,96.02499389648438,94.0
3,2026-04-11,SABADO,09:30,89.0,90.64474,90.64473724365234,97.84615384615384
3,2026-04-11,SABADO,10:00,75.0,85.79463,85.79463195800781,94.67307692307692
3,2026-04-11,SABADO,10:30,121.0,81.75923,81.75923156738281,90.96153846153847
3,2026-04-11,SABADO,11:00,101.0,78.77008,78.77008056640625,97.07843137254902
3,2026-04-11,SABADO,11:30,45.0,76.4566,76.45659637451172,90.37254901960785
3,2026-04-11,SABADO,12:00,87.0,75.40744,75.40744018554688,89.01923076923077
3,2026-04-11,SABADO,12:30,109.0,74.04732,74.04731750488281,80.40816326530613
3,2026-04-11,SABADO,13:00,25.0,71.07818,71.07817840576172,74.77083333333333
3,2026-04-11,SABADO,13:30,40.0,67.57717,67.5771713256836,66.84313725490196
3,2026-04-11,SABADO,14:00,82.0,64.14734,64.1473388671875,73.71428571428571
3,2026-04-11,SABADO,15:00,142.0,51.159195,51.15919494628906,72.56521739130434
3,2026-04-11,SABADO,16:00,18.0,35.492043,35.492042541503906,54.30232558139535
3,2026-04-11,SABADO,16:30,29.0,28.065475,28.065475463867188,47.3125
3,2026-04-12,DOMINGO,08:00,34.0,29.495186,29.49518585205078,40.41304347826087
3,2026-04-12,DOMINGO,08:30,24.0,30.808212,30.808212280273438,39.333333333333336
3,2026-04-12,DOMINGO,09:30,32.0,30.779572,30.779571533203125,34.095238095238095
3,2026-04-12,DOMINGO,10:00,38.0,31.575668,31.575668334960938,41.52272727272727
3,2026-04-12,DOMINGO,11:00,25.0,31.338188,31.33818817138672,36.5
3,2026-04-12,DOMINGO,12:00,28.0,30.156693,30.156692504882812,37.34285714285714
3,2026-04-12,DOMINGO,13:00,21.0,29.590584,29.59058380126953,31.605263157894736
3,2026-04-12,DOMINGO,14:00,25.0,27.984154,27.984153747558594,31.085714285714285
3,2026-04-13,LABORAL,04:00,81.0,138.08475,138.08474731445312,54.666666666666664
3,2026-04-13,LABORAL,04:30,93.0,164.88074,164.8807373046875,163.6390041493776
3,2026-04-13,LABORAL,05:00,270.0,190.52417,190.524169921875,278.8471074380165
3,2026-04-13,LABORAL,05:30,294.0,214.44287,214.44287109375,279.46280991735534
3,2026-04-13,LABORAL,06:00,206.0,226.37335,226.37335205078125,299.995867768595
3,2026-04-13,LABORAL,06:30,291.0,211.40408,211.40408325195312,225.70247933884298
3,2026-04-13,LABORAL,07:00,188.0,195.12271,195.12271118164062,181.77685950413223
3,2026-04-13,LABORAL,07:30,144.0,180.16145,180.1614532470703,162.41078838174275
3,2026-04-13,LABORAL,08:00,111.0,165.99869,165.99868774414062,149.19747899159663
3,2026-04-13,LABORAL,08:30,55.0,152.91211,152.912109375,148.52282157676348
3,2026-04-13,LABORAL,09:00,66.0,141.97537,141.97537231445312,141.90041493775934
3,2026-04-13,LABORAL,09:30,25.0,133.2424,133.24240112304688,126.17916666666666
3,2026-04-13,LABORAL,10:00,114.0,128.30013,128.3001251220703,133.59583333333333
3,2026-04-13,LABORAL,10:30,178.0,127.005486,127.00548553466797,120.20331950207469
3,2026-04-13,LABORAL,11:00,48.0,127.49413,127.49413299560547,113.81742738589212
3,2026-04-13,LABORAL,11:30,150.0,129.73781,129.73780822753906,131.6597510373444
3,2026-04-13,LABORAL,12:00,126.0,133.71523,133.71522521972656,172.06198347107437
3,2026-04-13,LABORAL,12:30,147.0,139.35834,139.35833740234375,142.4
3,2026-04-13,LABORAL,13:00,194.0,139.83691,139.8369140625,144.94605809128632
3,2026-04-13,LABORAL,13:30,70.0,140.74933,140.74932861328125,138.2655601659751
3,2026-04-13,LABORAL,14:00,121.0,142.73737,142.73736572265625,133.09128630705393
3,2026-04-13,LABORAL,14:30,121.0,145.4371,145.43710327148438,149.575
3,2026-04-13,LABORAL,15:00,134.0,146.1031,146.1031036376953,155.36929460580913
3,2026-04-13,LABORAL,15:30,118.0,136.94307,136.9430694580078,149.74166666666667
3,2026-04-13,LABORAL,16:00,105.0,110.91766,110.91766357421875,116.61603375527426
3,2026-04-13,LABORAL,16:30,41.0,83.28395,83.28395080566406,89.17721518987342
3,2026-04-13,LABORAL,17:00,48.0,55.962303,55.962303161621094,58.25961538461539
3,2026-04-14,LABORAL,04:00,50.0,140.1138,140.11380004882812,54.803030303030305
3,2026-04-14,LABORAL,04:30,113.0,164.90685,164.90684509277344,163.22821576763485
3,2026-04-14,LABORAL,05:00,362.0,188.01718,188.01718139648438,279.23553719008265
3,2026-04-14,LABORAL,05:30,148.0,208.54663,208.546630859375,279.504132231405
3,2026-04-14,LABORAL,06:00,316.0,219.33893,219.33892822265625,299.5082644628099
3,2026-04-14,LABORAL,06:30,252.0,200.20914,200.20913696289062,225.95454545454547
3,2026-04-14,LABORAL,07:00,162.0,180.77032,180.77032470703125,181.84297520661158
3,2026-04-14,LABORAL,07:30,163.0,163.031,163.031005859375,162.2655601659751
3,2026-04-14,LABORAL,08:00,165.0,148.67902,148.67901611328125,149.02100840336135
3,2026-04-14,LABORAL,08:30,139.0,135.79008,135.7900848388672,148.13278008298755
3,2026-04-14,LABORAL,09:00,105.0,127.36239,127.36238861083984,141.5186721991701
3,2026-04-14,LABORAL,09:30,134.0,122.61319,122.61318969726562,125.90416666666667
3,2026-04-14,LABORAL,10:00,194.0,119.77539,119.775390625,133.50416666666666
3,2026-04-14,LABORAL,10:30,62.0,118.76704,118.76703643798828,120.30705394190872
3,2026-04-14,LABORAL,11:00,141.0,119.60535,119.6053466796875,113.62240663900415
3,2026-04-14,LABORAL,11:30,145.0,122.27599,122.27599334716797,131.70539419087137
3,2026-04-14,LABORAL,12:00,188.0,126.7333,126.7332992553711,171.67355371900825
3,2026-04-14,LABORAL,12:30,141.0,132.07248,132.07247924804688,142.57916666666668
3,2026-04-14,LABORAL,13:00,89.0,137.08356,137.08355712890625,144.9668049792531
3,2026-04-14,LABORAL,13:30,188.0,136.29254,136.29254150390625,138.17842323651453
3,2026-04-14,LABORAL,14:00,39.0,136.08205,136.08204650878906,133.09128630705393
3,2026-04-14,LABORAL,14:30,142.0,136.45567,136.45567321777344,149.45416666666668
3,2026-04-14,LABORAL,15:00,105.0,136.2112,136.21119689941406,155.35269709543567
3,2026-04-14,LABORAL,15:30,163.0,123.88381,123.8838119506836,149.3125
3,2026-04-14,LABORAL,16:00,87.0,97.98167,97.9816665649414,116.59071729957806
3,2026-04-14,LABORAL,16:30,83.0,71.05963,71.05963134765625,88.9873417721519
3,2026-04-14,LABORAL,17:00,36.0,44.443787,44.44378662109375,58.10096153846154
3,2026-04-14,LABORAL,17:30,10.0,18.672493,18.67249298095703,33.87931034482759
3,2026-04-15,LABORAL,04:00,53.0,158.24857,158.24856567382812,54.72727272727273
3,2026-04-15,LABORAL,04:30,128.0,172.91948,172.9194793701172,162.97095435684648
3,2026-04-15,LABORAL,05:00,321.0,186.13788,186.13787841796875,279.78512396694214
3,2026-04-15,LABORAL,05:30,297.0,197.67764,197.67764282226562,278.93388429752065
3,2026-04-15,LABORAL,06:00,180.0,201.35794,201.35794067382812,299.54545454545456
3,2026-04-15,LABORAL,06:30,204.0,186.81393,186.81393432617188,226.1404958677686
3,2026-04-15,LABORAL,07:00,162.0,171.90363,171.90362548828125,181.67355371900825
3,2026-04-15,LABORAL,07:30,186.0,157.0752,157.0751953125,162.1701244813278
3,2026-04-15,LABORAL,08:00,171.0,142.58232,142.5823211669922,149.07563025210084
3,2026-04-15,LABORAL,08:30,175.0,130.19531,130.1953125,148.04979253112035
3,2026-04-15,LABORAL,09:00,140.0,123.11749,123.11749267578125,141.33195020746888
3,2026-04-15,LABORAL,09:30,146.0,117.80393,117.8039321899414,125.90833333333333
3,2026-04-15,LABORAL,10:00,87.0,115.31521,115.3152084350586,133.775
3,2026-04-15,LABORAL,10:30,62.0,114.52488,114.5248794555664,120.15767634854772
3,2026-04-15,LABORAL,11:00,67.0,114.84172,114.84172058105469,113.68879668049793
3,2026-04-15,LABORAL,11:30,124.0,116.26031,116.26030731201172,131.76763485477179
3,2026-04-15,LABORAL,12:00,158.0,118.75634,118.75634002685547,171.9090909090909
3,2026-04-15,LABORAL,12:30,119.0,122.28715,122.28714752197266,142.63333333333333
3,2026-04-15,LABORAL,13:00,90.0,126.792305,126.79230499267578,144.79253112033194
3,2026-04-15,LABORAL,13:30,148.0,126.948044,126.94804382324219,138.448132780083
3,2026-04-15,LABORAL,14:00,131.0,126.74449,126.74449157714844,132.63485477178423
3,2026-04-15,LABORAL,14:30,146.0,125.93618,125.9361801147461,149.49583333333334
3,2026-04-15,LABORAL,15:00,103.0,119.610405,119.61040496826172,155.3278008298755
3,2026-04-15,LABORAL,15:30,54.0,103.24007,103.24006652832031,149.3125
3,2026-04-15,LABORAL,16:00,100.0,85.45603,85.4560317993164,116.51054852320675
3,2026-04-15,LABORAL,16:30,56.0,67.7491,67.74909973144531,89.0886075949367
3,2026-04-15,LABORAL,17:00,28.0,50.693092,50.693092346191406,57.85576923076923
3,2026-04-16,LABORAL,04:00,51.0,151.83168,151.83168029785156,54.75757575757576
3,2026-04-16,LABORAL,04:30,122.0,169.18735,169.18734741210938,162.75933609958506
3,2026-04-16,LABORAL,05:00,310.0,185.20052,185.2005157470703,280.1900826446281
3,2026-04-16,LABORAL,05:30,197.0,199.42606,199.42605590820312,279.1280991735537
3,2026-04-16,LABORAL,06:00,258.0,201.86916,201.86915588378906,299.1570247933884
3,2026-04-16,LABORAL,06:30,213.0,188.68306,188.6830596923828,226.15289256198346
3,2026-04-16,LABORAL,07:00,209.0,173.83163,173.83163452148438,181.54132231404958
3,2026-04-16,LABORAL,07:30,136.0,158.96071,158.96070861816406,162.30705394190872
3,2026-04-16,LABORAL,08:00,78.0,144.67622,144.6762237548828,149.1638655462185
3,2026-04-16,LABORAL,08:30,115.0,134.11298,134.11297607421875,147.90041493775934
3,2026-04-16,LABORAL,09:00,138.0,126.819374,126.81937408447266,141.30290456431536
3,2026-04-16,LABORAL,09:30,84.0,121.32268,121.32267761230469,126.05416666666666
3,2026-04-16,LABORAL,10:00,149.0,117.390205,117.39020538330078,133.67916666666667
3,2026-04-16,LABORAL,10:30,75.0,115.560745,115.56074523925781,119.92116182572614
3,2026-04-16,LABORAL,11:00,73.0,114.96828,114.96827697753906,113.76763485477179
3,2026-04-16,LABORAL,11:30,170.0,115.622955,115.62295532226562,131.56846473029046
3,2026-04-16,LABORAL,12:00,159.0,117.467964,117.46796417236328,171.8595041322314
3,2026-04-16,LABORAL,12:30,98.0,120.44644,120.44644165039062,143.12083333333334
3,2026-04-16,LABORAL,13:00,146.0,124.5355,124.5354995727539,144.51452282157678
3,2026-04-16,LABORAL,13:30,140.0,128.62732,128.6273193359375,138.41908713692945
3,2026-04-16,LABORAL,14:00,26.0,127.11742,127.11741638183594,132.7136929460581
3,2026-04-16,LABORAL,14:30,100.0,125.747284,125.74728393554688,149.50416666666666
3,2026-04-16,LABORAL,15:00,171.0,122.488976,122.48897552490234,155.30290456431536
3,2026-04-16,LABORAL,15:30,109.0,106.640656,106.64065551757812,148.9
3,2026-04-16,LABORAL,16:00,91.0,86.25915,86.25914764404297,116.45147679324894
3,2026-04-16,LABORAL,16:30,53.0,65.98744,65.98744201660156,88.88607594936708
3,2026-04-16,LABORAL,17:00,49.0,46.172363,46.17236328125,57.66826923076923
3,2026-04-17,LABORAL,04:00,51.0,152.61565,152.6156463623047,54.73869346733668
3,2026-04-17,LABORAL,04:30,175.0,153.66144,153.66143798828125,162.5909090909091
3,2026-04-17,LABORAL,05:00,273.0,154.19023,154.1902313232422,280.3127572016461
3,2026-04-17,LABORAL,05:30,179.0,154.19295,154.1929473876953,278.7901234567901
3,2026-04-17,LABORAL,06:00,288.0,153.6182,153.61819458007812,298.98765432098764
3,2026-04-17,LABORAL,06:30,291.0,152.4841,152.48410034179688,226.09876543209876
3,2026-04-17,LABORAL,07:00,120.0,150.85869,150.8586883544922,181.65432098765433
3,2026-04-17,LABORAL,07:30,111.0,148.76979,148.76979064941406,162.19834710743802
3,2026-04-17,LABORAL,08:00,143.0,146.20425,146.20425415039062,148.86610878661088
3,2026-04-17,LABORAL,08:30,187.0,143.36896,143.36895751953125,147.76446280991735
3,2026-04-17,LABORAL,09:00,111.0,140.24855,140.24855041503906,141.28925619834712
3,2026-04-17,LABORAL,09:30,136.0,136.86552,136.8655242919922,125.87966804979253
3,2026-04-17,LABORAL,10:00,139.0,133.27773,133.27772521972656,133.74273858921163
3,2026-04-17,LABORAL,10:30,76.0,129.54655,129.5465545654297,119.73553719008264
3,2026-04-17,LABORAL,11:00,105.0,125.73588,125.73587799072266,113.59917355371901
3,2026-04-17,LABORAL,11:30,204.0,121.91087,121.91087341308594,131.72727272727272
3,2026-04-17,LABORAL,12:00,196.0,118.13699,118.13699340820312,171.80658436213992
3,2026-04-17,LABORAL,12:30,96.0,114.43701,114.43701171875,142.93360995850622
3,2026-04-17,LABORAL,13:00,114.0,110.8764,110.87640380859375,144.5206611570248
3,2026-04-17,LABORAL,13:30,162.0,107.54287,107.5428695678711,138.42561983471074
3,2026-04-17,LABORAL,14:30,106.0,101.78034,101.78034210205078,149.298755186722
3,2026-04-17,LABORAL,15:00,166.0,99.382416,99.38241577148438,155.36776859504133
3,2026-04-17,LABORAL,15:30,98.0,97.36921,97.36920928955078,148.7344398340249
3,2026-04-17,LABORAL,16:00,107.0,95.808624,95.80862426757812,116.34453781512605
3,2026-04-17,LABORAL,16:30,80.0,94.72737,94.72737121582031,88.73529411764706
3,2026-04-17,LABORAL,17:00,56.0,94.14394,94.1439437866211,57.6267942583732
3,2026-04-18,SABADO,04:00,36.0,53.854134,53.85413360595703,37.675
3,2026-04-18,SABADO,04:30,99.0,89.70521,89.70520782470703,108.13461538461539
3,2026-04-18,SABADO,05:00,163.0,122.62952,122.6295166015625,160.6153846153846
3,2026-04-18,SABADO,05:30,123.0,149.1901,149.19009399414062,168.26923076923077
3,2026-04-18,SABADO,06:00,222.0,156.69423,156.69422912597656,208.25
3,2026-04-18,SABADO,06:30,96.0,152.96039,152.96038818359375,181.84615384615384
3,2026-04-18,SABADO,07:00,123.0,139.10126,139.10125732421875,137.78846153846155
3,2026-04-18,SABADO,07:30,117.0,125.42428,125.42427825927734,117.78846153846153
3,2026-04-18,SABADO,08:00,107.0,113.24938,113.24938201904297,117.42307692307692
3,2026-04-18,SABADO,08:30,118.0,103.189735,103.18973541259766,109.38461538461539
3,2026-04-18,SABADO,09:00,90.0,94.40971,94.40971374511719,92.76923076923077
3,2026-04-18,SABADO,09:30,53.0,86.93506,86.93505859375,96.96153846153847
3,2026-04-18,SABADO,10:00,50.0,80.906105,80.9061050415039,94.4423076923077
3,2026-04-18,SABADO,10:30,64.0,78.357285,78.35728454589844,90.65384615384616
3,2026-04-18,SABADO,11:00,47.0,79.48185,79.48184967041016,97.50980392156863
3,2026-04-18,SABADO,11:30,125.0,81.278564,81.278564453125,88.98039215686275
3,2026-04-18,SABADO,12:00,83.0,82.75406,82.75405883789062,89.84615384615384
3,2026-04-18,SABADO,12:30,46.0,79.93326,79.93325805664062,80.87755102040816
3,2026-04-18,SABADO,13:00,68.0,74.70264,74.70263671875,74.39583333333333
3,2026-04-18,SABADO,13:30,26.0,69.875946,69.87594604492188,65.33333333333333
3,2026-04-18,SABADO,14:00,98.0,66.04411,66.04411315917969,73.14285714285714
3,2026-04-18,SABADO,14:30,29.0,62.54374,62.543739318847656,65.20833333333333
3,2026-04-18,SABADO,15:00,35.0,59.434746,59.43474578857422,74.8913043478261
3,2026-04-18,SABADO,15:30,42.0,56.770325,56.77032470703125,68.56521739130434
3,2026-04-18,SABADO,16:00,39.0,45.385284,45.385284423828125,52.23255813953488
3,2026-04-19,DOMINGO,07:00,26.0,27.946335,27.946334838867188,29.804878048780488
3,2026-04-19,DOMINGO,07:30,51.0,29.408401,29.408401489257812,33.765957446808514
3,2026-04-19,DOMINGO,08:00,47.0,30.685364,30.68536376953125,39.76086956521739
3,2026-04-19,DOMINGO,09:00,45.0,32.60012,32.600120544433594,34.611111111111114
3,2026-04-19,DOMINGO,09:30,36.0,33.20517,33.205169677734375,34.38095238095238
3,2026-04-19,DOMINGO,11:30,27.0,33.085808,33.08580780029297,36.55882352941177
3,2026-04-19,DOMINGO,12:00,23.0,32.423683,32.423683166503906,37.22857142857143
3,2026-04-19,DOMINGO,13:00,24.0,30.404678,30.404678344726562,31.473684210526315
3,2026-04-19,DOMINGO,14:00,22.0,27.778343,27.778343200683594,30.916666666666668
3,2026-04-19,DOMINGO,14:30,25.0,26.694801,26.694801330566406,36.8235294117647
3,2026-04-19,DOMINGO,15:30,22.0,25.382889,25.382888793945312,33.68
3,2026-04-20,LABORAL,04:00,57.0,106.50542,106.50541687011719,54.72
3,2026-04-20,LABORAL,04:30,82.0,155.12387,155.12387084960938,162.64197530864197
3,2026-04-20,LABORAL,05:00,294.0,202.50836,202.50836181640625,280.2827868852459
3,2026-04-20,LABORAL,05:30,278.0,246.92682,246.92681884765625,278.3811475409836
3,2026-04-20,LABORAL,06:00,271.0,245.92877,245.92877197265625,298.94262295081967
3,2026-04-20,LABORAL,06:30,261.0,228.98169,228.981689453125,226.36475409836066
