route,dia_op,tipo_dia,regimen,semanas_entrenamiento,n,demanda_media,filas_ajuste,arboles,mae,sesgo
3,2026-05-07,LABORAL,ordinario,52,26,142.46153846153845,8600,214,32.62964894221379,6.602733025184045
3,2026-05-07,LABORAL,ordinario,999,26,142.46153846153845,18539,178,34.005298174344574,14.309041390052208
3,2026-05-08,LABORAL,ordinario,8,26,136.73076923076923,982,123,34.04755474970891,-3.8906480349027195
3,2026-05-08,LABORAL,ordinario,13,26,136.73076923076923,1841,100,36.20479935866136,0.2802528968224159
3,2026-05-08,LABORAL,ordinario,26,26,136.73076923076923,4022,188,33.878793276273285,-2.5910142751840444
3,2026-05-08,LABORAL,ordinario,52,26,136.73076923076923,8595,127,34.63163053072416,0.1828936063326322
3,2026-05-08,LABORAL,ordinario,999,26,136.73076923076923,18561,180,38.95777364877554,11.660715543306791
3,2026-05-09,SABADO,ordinario,8,25,91.72,980,93,20.78763900756836,0.3110835266113281
3,2026-05-09,SABADO,ordinario,13,25,91.72,1839,198,19.99418930053711,-2.678549957275391
3,2026-05-09,SABADO,ordinario,26,25,91.72,4019,156,18.20501266479492,-1.9990403747558594
3,2026-05-09,SABADO,ordinario,52,25,91.72,8591,150,19.54346206665039,2.2511216735839845
3,2026-05-09,SABADO,ordinario,999,25,91.72,18586,170,20.480086975097656,9.091246643066405
3,2026-05-10,DOMINGO,ordinario,8,9,36.0,979,89,13.146039115058052,-3.2839188045925565
3,2026-05-10,DOMINGO,ordinario,13,9,36.0,1836,152,12.062070634629992,-6.354065789116754
3,2026-05-10,DOMINGO,ordinario,26,9,36.0,4016,127,12.89582633972168,-4.903937657674153
3,2026-05-10,DOMINGO,ordinario,52,9,36.0,8588,148,12.894815444946289,-5.828087064954969
3,2026-05-10,DOMINGO,ordinario,999,9,36.0,18609,181,12.061353471544054,-3.9977200826009116
3,2026-05-11,LABORAL,ordinario,8,26,135.73076923076923,975,99,39.68506974440355,3.4503907423753004
3,2026-05-11,LABORAL,ordinario,13,26,135.73076923076923,1831,117,41.57502467815693,8.316526706402119
3,2026-05-11,LABORAL,ordinario,26,26,135.73076923076923,4009,167,42.176973636333756,10.075853054340069
3,2026-05-11,LABORAL,ordinario,52,26,135.73076923076923,8581,109,44.19423572833721,17.27188887962928
3,2026-05-11,LABORAL,ordinario,999,26,135.73076923076923,18619,211,45.07887796255258,25.70531287560096
3,2026-05-12,LABORAL,ordinario,8,27,145.25925925925927,975,77,43.08319176567925,-7.921798423484519
3,2026-05-12,LABORAL,ordinario,13,27,145.25925925925927,1832,95,40.19332800971137,-6.576963919180411
3,2026-05-12,LABORAL,ordinario,26,27,145.25925925925927,4011,117,38.97675606056496,-3.3469650833695024
3,2026-05-12,LABORAL,ordinario,52,27,145.25925925925927,8581,108,39.155623259367765,5.033750745985243
3,2026-05-12,LABORAL,ordinario,999,27,145.25925925925927,18647,247,39.965244151927806,11.725135803222656
3,2026-05-13,LABORAL,ordinario,8,26,138.6153846153846,975,88,42.84048212491549,-8.970784260676457
3,2026-05-13,LABORAL,ordinario,13,26,138.6153846153846,1831,116,41.32123829768254,-3.711899684025691
3,2026-05-13,LABORAL,ordinario,26,26,138.6153846153846,4010,121,42.32931239788349,-2.2812956296480618
3,2026-05-13,LABORAL,ordinario,52,26,138.6153846153846,8580,145,40.57105651268592,5.379210105309119
3,2026-05-13,LABORAL,ordinario,999,26,138.6153846153846,18674,289,43.338989844689,16.386873098520134
3,2026-05-14,LABORAL,ordinario,8,27,134.88888888888889,975,65,33.1382485848886,-2.17380212854456
3,2026-05-14,LABORAL,ordinario,13,27,134.88888888888889,1830,126,36.06753709581163,1.793853759765625
3,2026-05-14,LABORAL,ordinario,26,27,134.88888888888889,4008,127,34.01729894567419,4.532576949508102
3,2026-05-14,LABORAL,ordinario,52,27,134.88888888888889,8578,116,34.70949130588107,11.490344577365452
3,2026-05-14,LABORAL,ordinario,999,27,134.88888888888889,18700,219,36.77376612910518,19.32100507948134
3,2026-05-15,LABORAL,ordinario,8,27,140.11111111111111,976,74,34.338594648573135,-9.538776962845414
3,2026-05-15,LABORAL,ordinario,13,27,140.11111111111111,1829,137,34.00089009602865,-6.679946334273727
3,2026-05-15,LABORAL,ordinario,26,27,140.11111111111111,4009,102,31.929487299036097,-3.8441138090910734
3,2026-05-15,LABORAL,ordinario,52,27,140.11111111111111,8577,91,31.451539074933088,3.8011897051775896
3,2026-05-15,LABORAL,ordinario,999,27,140.11111111111111,18727,201,32.86467898333514,10.418094917579934
3,2026-05-16,SABADO,ordinario,8,26,92.8076923076923,968,77,29.381896239060623,-0.6882190704345703
3,2026-05-16,SABADO,ordinario,13,26,92.8076923076923,1820,70,28.95473524240347,-3.069242477416992
3,2026-05-16,SABADO,ordinario,26,26,92.8076923076923,4000,145,29.927787340604343,-1.2819306300236628
3,2026-05-16,SABADO,ordinario,52,26,92.8076923076923,8568,96,31.230850366445686,2.4241099724402795
3,2026-05-16,SABADO,ordinario,999,26,92.8076923076923,18745,152,31.22100360576923,8.190409733698917
3,2026-05-17,DOMINGO,ordinario,8,15,31.666666666666668,970,70,11.016721725463867,4.202040481567383
3,2026-05-17,DOMINGO,ordinario,13,15,31.666666666666668,1822,108,10.280244827270508,-1.7419595082600912
3,2026-05-17,DOMINGO,ordinario,26,15,31.666666666666668,4001,130,11.939253234863282,0.2419219970703125
3,2026-05-17,DOMINGO,ordinario,52,15,31.666666666666668,8567,106,11.70810432434082,1.3063531239827475
3,2026-05-17,DOMINGO,ordinario,999,15,31.666666666666668,18771,345,12.308182017008464,1.8395174662272136
3,2026-05-18,FESTIVO_PUENTE,raro,8,13,28.923076923076923,961,75,8.206036494328426,5.478044656606821
3,2026-05-18,FESTIVO_PUENTE,raro,13,13,28.923076923076923,1817,97,10.581572899451622,7.674264761117788
3,2026-05-18,FESTIVO_PUENTE,raro,26,13,28.923076923076923,3991,120,9.226134667029747,3.1964809711162863
3,2026-05-18,FESTIVO_PUENTE,raro,52,13,28.923076923076923,8559,108,8.129685768714317,1.3295274881216197
3,2026-05-18,FESTIVO_PUENTE,raro,999,13,28.923076923076923,18779,241,7.1413062169001655,0.5690869551438552
3,2026-05-19,LABORAL,ordinario,8,27,148.74074074074073,970,104,36.269990850377965,-13.267901526557075
3,2026-05-19,LABORAL,ordinario,13,27,148.74074074074073,1816,109,34.9430450156883,-10.97919421725803
3,2026-05-19,LABORAL,ordinario,26,27,148.74074074074073,3997,129,32.35174715960467,-6.244071536593967
3,2026-05-19,LABORAL,ordinario,52,27,148.74074074074073,8558,127,31.379131034568505,1.0146590338812933
3,2026-05-19,LABORAL,ordinario,999,27,148.74074074074073,18806,217,31.420907762315537,9.534755282931858
3,2026-05-20,LABORAL,ordinario,8,27,137.85185185185185,970,104,32.34237967597114,-2.6451375042950667
3,2026-05-20,LABORAL,ordinario,13,27,137.85185185185185,1817,77,31.717868946216726,-5.036590576171875
3,2026-05-20,LABORAL,ordinario,26,27,137.85185185185185,3998,117,30.475821742305047,-0.9491909168384693
3,2026-05-20,LABORAL,ordinario,52,27,137.85185185185185,8558,122,29.596956182409215,7.254255648012514
3,2026-05-20,LABORAL,ordinario,999,27,137.85185185185185,18833,817,33.22182817812319,14.708309456154153
3,2026-05-22,LABORAL,ordinario,8,26,125.73076923076923,968,110,27.772357500516453,3.524832945603591
3,2026-05-22,LABORAL,ordinario,13,26,125.73076923076923,1813,144,31.396915729229267,10.051387493426983
3,2026-05-22,LABORAL,ordinario,26,26,125.73076923076923,3994,117,29.823386852557842,5.601700709416316
3,2026-05-22,LABORAL,ordinario,52,26,125.73076923076923,8554,123,31.26522607069749,15.505133555485653
3,2026-05-22,LABORAL,ordinario,999,26,125.73076923076923,18882,207,36.15050946749174,23.1648069528433
3,2026-05-23,SABADO,ordinario,8,25,86.72,967,121,24.283563537597658,-3.8630337524414062
3,2026-05-23,SABADO,ordinario,13,25,86.72,1813,168,21.110405578613282,-4.772559814453125
3,2026-05-23,SABADO,ordinario,26,25,86.72,3993,121,19.788922119140626,4.002320556640625
3,2026-05-23,SABADO,ordinario,52,25,86.72,8553,139,23.451029205322264,7.472567291259765
3,2026-05-23,SABADO,ordinario,999,25,86.72,18908,212,20.342354431152344,8.43555877685547
3,2026-05-24,DOMINGO,ordinario,8,11,34.90909090909091,967,127,19.31395322626287,-1.4117239171808416
3,2026-05-24,DOMINGO,ordinario,13,11,34.90909090909091,1813,124,15.97763390974565,-4.255422938953746
3,2026-05-24,DOMINGO,ordinario,26,11,34.90909090909091,3994,152,14.791837518865412,-4.373645435680043
3,2026-05-24,DOMINGO,ordinario,52,11,34.90909090909091,8552,161,14.605738379738547,-3.160641236738725
3,2026-05-24,DOMINGO,ordinario,999,11,34.90909090909091,18933,323,15.421771309592508,-2.1147655140269888
3,2026-05-25,LABORAL,ordinario,8,28,139.32142857142858,962,82,45.216149602617534,-20.637109892708914
3,2026-05-25,LABORAL,ordinario,13,28,139.32142857142858,1808,108,41.167701380593435,-16.797054086412704
3,2026-05-25,LABORAL,ordinario,26,28,139.32142857142858,3989,126,41.18586294991629,-9.593358721051898
3,2026-05-25,LABORAL,ordinario,52,28,139.32142857142858,8542,162,42.71074117933001,0.9844435283115932
3,2026-05-25,LABORAL,ordinario,999,28,139.32142857142858,18942,206,45.50670950753348,10.709220886230469
3,2026-05-26,LABORAL,ordinario,8,27,145.66666666666666,962,140,33.86945809258355,-10.172417393437138
3,2026-05-26,LABORAL,ordinario,13,27,145.66666666666666,1807,173,34.0278065999349,-5.36318122016059
3,2026-05-26,LABORAL,ordinario,26,27,145.66666666666666,3989,153,31.778403811984592,-3.337029492413556
3,2026-05-26,LABORAL,ordinario,52,27,145.66666666666666,8540,140,32.90300072564019,6.240235787850839
3,2026-05-26,LABORAL,ordinario,999,27,145.66666666666666,18968,219,35.81428485446506,14.309660311098453
3,2026-05-27,LABORAL,ordinario,8,26,125.57692307692308,963,149,36.22981570317195,12.297407443706806
3,2026-05-27,LABORAL,ordinario,13,26,125.57692307692308,1806,294,36.406707910391,15.694413551917442
3,2026-05-27,LABORAL,ordinario,26,26,125.57692307692308,3991,163,34.72076768141527,13.520137493426983
3,2026-05-27,LABORAL,ordinario,52,26,125.57692307692308,8539,257,36.36451941270094,21.11739158630371
3,2026-05-27,LABORAL,ordinario,999,26,125.57692307692308,18995,326,42.38045971210186,30.276489844689003
3,2026-05-28,LABORAL,ordinario,8,27,133.1851851851852,964,112,33.44078176992911,-3.5267266167534723
3,2026-05-28,LABORAL,ordinario,13,27,133.1851851851852,1805,153,31.817127086498118,-0.34661950005425346
3,2026-05-28,LABORAL,ordinario,26,27,133.1851851851852,3990,133,29.325522952609592,0.2820303175184462
3,2026-05-28,LABORAL,ordinario,52,27,133.1851851851852,8539,188,28.99968987924081,-0.1951303835268374
3,2026-05-28,LABORAL,ordinario,999,27,133.1851851851852,19021,433,30.692714549877024,13.627136795609086
3,2026-05-29,LABORAL,ordinario,8,27,135.74074074074073,972,198,38.09174078482169,-11.871692657470703
3,2026-05-29,LABORAL,ordinario,13,27,135.74074074074073,1805,292,35.74664038198966,-5.202943731237341
3,2026-05-29,LABORAL,ordinario,26,27,135.74074074074073,3990,145,38.31836771081995,-5.790745911774812
3,2026-05-29,LABORAL,ordinario,52,27,135.74074074074073,8539,142,37.214750077989365,3.4266073438856335
3,2026-05-29,LABORAL,ordinario,999,27,135.74074074074073,19048,199,40.54980101408782,10.830491242585358
3,2026-05-30,SABADO,ordinario,8,23,90.52173913043478,988,187,35.83077505360479,7.124948916227921
3,2026-05-30,SABADO,ordinario,13,23,90.52173913043478,1806,385,32.3232421875,3.179425115170686
3,2026-05-30,SABADO,ordinario,26,23,90.52173913043478,3989,333,36.082915098770805,5.374231918998387
3,2026-05-30,SABADO,ordinario,52,23,90.52173913043478,8539,150,35.875710197117016,10.291356957477072
3,2026-05-30,SABADO,ordinario,999,23,90.52173913043478,19075,396,38.61067813375722,17.84193171625552
3,2026-05-31,DOMINGO,ordinario,8,9,33.55555555555556,991,209,15.225073920355904,3.795647939046224
3,2026-05-31,DOMINGO,ordinario,13,9,33.55555555555556,1807,239,6.967083401150173,-3.9608785841200085
3,2026-05-31,DOMINGO,ordinario,26,9,33.55555555555556,3990,205,7.58983400132921,-2.4740464952256946
3,2026-05-31,DOMINGO,ordinario,52,9,33.55555555555556,8540,178,8.727157168918186,-0.1668124728732639
3,2026-05-31,DOMINGO,ordinario,999,9,33.55555555555556,19101,227,9.848940107557508,1.0354016621907551
3,2026-06-01,LABORAL,ordinario,8,25,125.92,995,324,29.29510009765625,15.492503662109375
3,2026-06-01,LABORAL,ordinario,13,25,125.92,1809,309,29.429467010498048,17.490363006591796
3,2026-06-01,LABORAL,ordinario,26,25,125.92,3992,235,28.95803436279297,19.534313049316406
3,2026-06-01,LABORAL,ordinario,52,25,125.92,8534,202,36.93186950683594,28.089952392578127
3,2026-06-01,LABORAL,ordinario,999,25,125.92,19116,326,41.53752960205078,38.42835479736328
3,2026-06-02,LABORAL,ordinario,8,25,144.8,981,200,34.87941390991211,3.7393006896972656
3,2026-06-02,LABORAL,ordinario,13,25,144.8,1795,142,37.0534634399414,2.516288146972656
3,2026-06-02,LABORAL,ordinario,26,25,144.8,3979,211,35.600333557128906,4.649794006347657
3,2026-06-02,LABORAL,ordinario,52,25,144.8,8526,170,36.67198272705078,12.825826110839843
3,2026-06-02,LABORAL,ordinario,999,25,144.8,19129,297,41.57209259033203,20.480736389160157
3,2026-06-03,LABORAL,ordinario,8,26,131.73076923076923,982,85,27.454303154578575,-1.3487698481633112
3,2026-06-03,LABORAL,ordinario,13,26,131.73076923076923,1796,136,28.317328966580906,2.7758538172795224
3,2026-06-03,LABORAL,ordinario,26,26,131.73076923076923,3979,139,29.66073857820951,2.424992634699895
3,2026-06-03,LABORAL,ordinario,52,26,131.73076923076923,8524,111,28.81711372962365,12.560359954833984
3,2026-06-03,LABORAL,ordinario,999,26,131.73076923076923,19156,182,32.04721406789926,17.957524666419395
3,2026-06-04,LABORAL,ordinario,8,26,127.65384615384616,982,86,25.65731899554913,4.243639139028696
3,2026-06-04,LABORAL,ordinario,13,26,127.65384615384616,1796,185,26.540067232572117,10.651013300969051
3,2026-06-04,LABORAL,ordinario,26,26,127.65384615384616,3980,151,25.268827878511868,9.753985771766075
3,2026-06-04,LABORAL,ordinario,52,26,127.65384615384616,8523,103,27.801475671621468,17.313468786386345
3,2026-06-04,LABORAL,ordinario,999,26,127.65384615384616,19183,316,32.06260798527644,24.067115783691406
3,2026-06-05,LABORAL,ordinario,8,25,134.36,955,99,26.744107666015626,-0.66590576171875
3,2026-06-05,LABORAL,ordinario,13,25,134.36,1770,136,26.393314819335938,5.054215087890625
3,2026-06-05,LABORAL,ordinario,26,25,134.36,3953,221,26.035086517333983,4.326824188232422
3,2026-06-05,LABORAL,ordinario,52,25,134.36,8496,136,27.181910400390624,14.047543334960938
3,2026-06-05,LABORAL,ordinario,999,25,134.36,19183,316,33.51640197753906,23.13664001464844
3,2026-06-06,SABADO,ordinario,8,24,93.04166666666667,954,174,18.042429129282635,3.0150818824768066
3,2026-06-06,SABADO,ordinario,13,24,93.04166666666667,1768,124,17.223628520965576,1.1974603335062664
3,2026-06-06,SABADO,ordinario,26,24,93.04166666666667,3951,259,18.537818431854248,0.5677262941996256
3,2026-06-06,SABADO,ordinario,52,24,93.04166666666667,8496,135,18.021801789601643,4.6173122723897295
3,2026-06-06,SABADO,ordinario,999,24,93.04166666666667,19209,355,18.71286718050639,8.811428944269815
3,2026-06-07,DOMINGO,ordinario,8,18,28.0,955,107,13.443861219618055,10.199242697821724
3,2026-06-07,DOMINGO,ordinario,13,18,28.0,1768,193,10.439083841111925,5.781990581088596
3,2026-06-07,DOMINGO,ordinario,26,18,28.0,3950,206,9.550445980495876,3.747057808770074
3,2026-06-07,DOMINGO,ordinario,52,18,28.0,8496,105,9.592670016818577,3.853612263997396
3,2026-06-07,DOMINGO,ordinario,999,18,28.0,19234,199,10.096009996202257,4.988069958157009
3,2026-06-08,FESTIVO_PUENTE,raro,8,9,27.444444444444443,958,169,18.455232196384006,13.896059883965385
3,2026-06-08,FESTIVO_PUENTE,raro,13,9,27.444444444444443,1772,348,9.358032438490126,3.8495599958631725
3,2026-06-08,FESTIVO_PUENTE,raro,26,9,27.444444444444443,3943,221,11.379883448282877,7.208164427015516
3,2026-06-08,FESTIVO_PUENTE,raro,52,9,27.444444444444443,8491,94,9.914288626776802,5.355497360229492
3,2026-06-08,FESTIVO_PUENTE,raro,999,9,27.444444444444443,19245,189,11.637815899319119,5.916001849704319
3,2026-06-09,LABORAL,ordinario,8,26,141.84615384615384,959,117,27.45554674588717,1.9026216360238881
3,2026-06-09,LABORAL,ordinario,13,26,141.84615384615384,1773,104,28.76049437889686,-1.968587875366211
3,2026-06-09,LABORAL,ordinario,26,26,141.84615384615384,3960,131,29.726591256948616,3.8133456890399637
3,2026-06-09,LABORAL,ordinario,52,26,141.84615384615384,8492,136,29.88655765240009,9.172162862924429
3,2026-06-09,LABORAL,ordinario,999,26,141.84615384615384,19273,339,34.047220963698166,20.26918704693134
3,2026-06-10,LABORAL,ordinario,8,22,122.31818181818181,958,180,38.3200099251487,18.437577507712625
3,2026-06-10,LABORAL,ordinario,13,22,122.31818181818181,1773,121,37.83086013793945,21.613175478848543
3,2026-06-10,LABORAL,ordinario,26,22,122.31818181818181,3961,125,40.20151190324263,23.105093695900656
3,2026-06-10,LABORAL,ordinario,52,22,122.31818181818181,8493,128,42.40868377685547,29.633587230335582
3,2026-06-10,LABORAL,ordinario,999,22,122.31818181818181,19300,146,46.24416836825284,33.99785405939276
