route,dia_op,tipo_dia,hora,real,pred_cnn_lstm,pred_media
3,2026-04-03,FESTIVO,11:00,14.0,20.067280281192126,27.0
3,2026-04-03,FESTIVO,11:30,24.0,14.79120304508163,40.375
3,2026-04-03,FESTIVO,12:30,27.0,8.642405090118018,36.666666666666664
3,2026-04-03,FESTIVO,14:00,24.0,9.90088943362261,27.5
3,2026-04-03,FESTIVO,15:00,28.0,18.309054170046437,43.5
3,2026-04-04,SABADO,04:00,25.0,24.34538833396998,38.2
3,2026-04-04,SABADO,04:30,86.0,62.4185855970797,110.38461538461539
3,2026-04-04,SABADO,05:00,64.0,143.70947292947523,162.44230769230768
3,2026-04-04,SABADO,05:30,98.0,138.10538362771507,171.73076923076923
3,2026-04-04,SABADO,06:00,100.0,183.63868483823327,211.78846153846155
3,2026-04-04,SABADO,06:30,67.0,144.71048871927945,182.82692307692307
3,2026-04-04,SABADO,07:00,73.0,116.18428555275307,139.0
3,2026-04-04,SABADO,07:30,42.0,91.76818966194301,120.67307692307692
3,2026-04-04,SABADO,08:00,107.0,80.30161675172893,118.25
3,2026-04-04,SABADO,08:30,32.0,82.406958343253,110.61538461538461
3,2026-04-04,SABADO,09:00,85.0,73.99120609787782,95.11538461538461
3,2026-04-04,SABADO,09:30,97.0,61.81196410398606,97.71153846153847
3,2026-04-04,SABADO,10:00,31.0,66.80132861031231,96.46153846153847
3,2026-04-04,SABADO,10:30,36.0,74.0409596215287,91.28846153846153
3,2026-04-04,SABADO,11:00,44.0,58.12409359702988,100.41176470588235
3,2026-04-04,SABADO,11:30,70.0,71.89360939896565,90.88235294117646
3,2026-04-04,SABADO,12:00,31.0,68.48001092337454,90.98076923076923
3,2026-04-04,SABADO,12:30,62.0,77.36062348152387,81.20408163265306
3,2026-04-04,SABADO,13:30,41.0,62.29717792043046,67.7843137254902
3,2026-04-04,SABADO,14:00,27.0,63.84576734533191,74.22448979591837
3,2026-04-04,SABADO,14:30,64.0,66.61454329351704,65.81632653061224
3,2026-04-04,SABADO,15:00,30.0,61.47761820163802,74.19565217391305
3,2026-04-04,SABADO,15:30,72.0,74.10284464861888,69.29787234042553
3,2026-04-05,DOMINGO,07:00,15.0,31.615686407439497,30.175
3,2026-04-05,DOMINGO,07:30,32.0,38.30669302699586,34.645833333333336
3,2026-04-05,DOMINGO,08:00,33.0,153.19768973516338,40.869565217391305
3,2026-04-05,DOMINGO,08:30,22.0,132.80289684590434,40.19047619047619
3,2026-04-05,DOMINGO,09:30,30.0,187.73907392761515,34.04761904761905
3,2026-04-05,DOMINGO,10:30,34.0,90.66455032670098,38.83720930232558
3,2026-04-05,DOMINGO,11:30,36.0,72.13730163353104,37.34285714285714
3,2026-04-05,DOMINGO,12:00,21.0,51.302477511493635,38.68571428571428
3,2026-04-05,DOMINGO,14:00,31.0,58.312202220751814,30.771428571428572
3,2026-04-05,DOMINGO,14:30,28.0,50.5129248284092,37.371428571428574
3,2026-04-05,DOMINGO,15:00,17.0,42.91094073649009,36.333333333333336
3,2026-04-06,LABORAL,04:00,35.0,49.087398241373094,54.611111111111114
3,2026-04-06,LABORAL,04:30,118.0,164.45986658967254,165.5850622406639
3,2026-04-06,LABORAL,05:00,262.0,275.71112931675145,278.1942148760331
3,2026-04-06,LABORAL,05:30,251.0,270.8301561157413,280.6487603305785
3,2026-04-06,LABORAL,06:00,180.0,285.9328894836878,300.1694214876033
3,2026-04-06,LABORAL,06:30,304.0,227.34815712301898,227.71487603305786
3,2026-04-06,LABORAL,07:00,186.0,179.36408272945062,181.47107438016528
3,2026-04-06,LABORAL,07:30,141.0,162.18146188789868,163.3609958506224
3,2026-04-06,LABORAL,08:00,172.0,148.15937789382846,149.61764705882354
3,2026-04-06,LABORAL,08:30,117.0,152.56426849936653,149.0954356846473
3,2026-04-06,LABORAL,09:00,134.0,140.158945543089,141.8423236514523
3,2026-04-06,LABORAL,09:30,137.0,135.92094642938153,126.68333333333334
3,2026-04-06,LABORAL,10:00,145.0,138.7207817320163,133.3
3,2026-04-06,LABORAL,10:30,70.0,123.953820107534,121.0
3,2026-04-06,LABORAL,11:00,185.0,120.66250364210752,113.87136929460581
3,2026-04-06,LABORAL,11:30,101.0,141.73576589593486,132.13278008298755
3,2026-04-06,LABORAL,12:00,198.0,181.2099156830456,172.04545454545453
3,2026-04-06,LABORAL,12:30,179.0,146.10706688652837,143.20833333333334
3,2026-04-06,LABORAL,13:00,124.0,136.72373359749645,144.5850622406639
3,2026-04-06,LABORAL,13:30,175.0,141.74961141370218,139.1701244813278
3,2026-04-06,LABORAL,14:00,113.0,135.22293166416748,133.69294605809128
3,2026-04-06,LABORAL,14:30,150.0,161.0221578449674,149.25416666666666
3,2026-04-06,LABORAL,15:00,117.0,158.87543137736583,156.82157676348547
3,2026-04-06,LABORAL,15:30,110.0,146.98421700666051,150.55
3,2026-04-06,LABORAL,16:00,125.0,107.74365883358344,118.59493670886076
3,2026-04-06,LABORAL,16:30,119.0,75.16817367403993,89.71308016877637
3,2026-04-06,LABORAL,17:30,17.0,46.97752834764762,34.025
3,2026-04-07,LABORAL,04:00,45.0,47.22350769812722,54.343434343434346
3,2026-04-07,LABORAL,04:30,72.0,140.26662169173423,165.39834024896265
3,2026-04-07,LABORAL,05:00,361.0,254.0159587406348,278.099173553719
3,2026-04-07,LABORAL,05:30,270.0,240.84904543688017,280.1528925619835
3,2026-04-07,LABORAL,06:00,358.0,280.1858845155682,299.71487603305786
3,2026-04-07,LABORAL,06:30,182.0,212.848907595151,227.80165289256198
3,2026-04-07,LABORAL,07:00,214.0,170.55177591263018,181.4297520661157
3,2026-04-07,LABORAL,07:30,200.0,155.16730500428312,162.94190871369295
3,2026-04-07,LABORAL,08:00,177.0,135.59546938781529,149.46218487394958
3,2026-04-07,LABORAL,08:30,130.0,145.9557801235743,148.8713692946058
3,2026-04-07,LABORAL,09:00,91.0,129.89432163693976,141.96265560165975
3,2026-04-07,LABORAL,09:30,144.0,122.90458685593289,126.65
3,2026-04-07,LABORAL,10:00,185.0,133.33688764617312,133.475
3,2026-04-07,LABORAL,10:30,96.0,109.93259067869211,120.34024896265561
3,2026-04-07,LABORAL,11:00,107.0,109.26492941307733,114.2116182572614
3,2026-04-07,LABORAL,11:30,183.0,133.90794964434363,132.2033195020747
3,2026-04-07,LABORAL,12:00,133.0,164.00487291712773,172.2396694214876
3,2026-04-07,LABORAL,12:30,194.0,126.14498267979182,143.12083333333334
3,2026-04-07,LABORAL,13:00,98.0,132.63677725138555,144.5186721991701
3,2026-04-07,LABORAL,13:30,150.0,117.26643261031958,139.30705394190872
3,2026-04-07,LABORAL,14:00,189.0,115.25774410839026,133.25726141078837
3,2026-04-07,LABORAL,14:30,168.0,134.62828997026745,149.39583333333334
3,2026-04-07,LABORAL,15:00,111.0,123.49879512173584,156.41908713692945
3,2026-04-07,LABORAL,15:30,174.0,126.3080485362478,150.3125
3,2026-04-07,LABORAL,16:00,111.0,100.74740402529712,118.28270042194093
3,2026-04-07,LABORAL,16:30,108.0,68.82060395005385,89.80590717299577
3,2026-04-08,LABORAL,04:00,88.0,50.841533409870124,54.313131313131315
3,2026-04-08,LABORAL,04:30,146.0,164.56838490241455,164.88381742738588
3,2026-04-08,LABORAL,05:00,229.0,300.27393712690383,278.56611570247935
3,2026-04-08,LABORAL,05:30,335.0,302.21580112518365,280.27685950413223
3,2026-04-08,LABORAL,06:00,278.0,302.3566506875702,299.5206611570248
3,2026-04-08,LABORAL,06:30,162.0,244.36301511432578,227.4793388429752
3,2026-04-08,LABORAL,07:00,154.0,190.80447809043864,181.4504132231405
3,2026-04-08,LABORAL,07:30,108.0,167.21818329199255,163.1825726141079
3,2026-04-08,LABORAL,08:00,168.0,152.65047041171735,149.18487394957984
3,2026-04-08,LABORAL,08:30,127.0,150.05287116081053,148.7219917012448
3,2026-04-08,LABORAL,09:00,147.0,147.43933764318695,141.64315352697096
3,2026-04-08,LABORAL,09:30,119.0,128.15639249559723,126.60416666666667
3,2026-04-08,LABORAL,10:00,126.0,134.10731689986793,133.4625
3,2026-04-08,LABORAL,10:30,155.0,125.08893557839149,120.21576763485477
3,2026-04-08,LABORAL,11:00,98.0,122.56913195171815,113.94190871369294
3,2026-04-08,LABORAL,11:30,121.0,143.22542922437086,132.4356846473029
3,2026-04-08,LABORAL,12:00,229.0,171.27938118139355,172.0495867768595
3,2026-04-08,LABORAL,12:30,98.0,151.31378087846176,143.19166666666666
3,2026-04-08,LABORAL,13:00,191.0,142.37176611068435,144.3278008298755
3,2026-04-08,LABORAL,13:30,186.0,140.72811326868816,138.91701244813277
3,2026-04-08,LABORAL,14:00,91.0,138.09149521083307,133.3609958506224
3,2026-04-08,LABORAL,14:30,195.0,161.4675015709536,149.4625
3,2026-04-08,LABORAL,15:00,61.0,150.26010925575102,156.2033195020747
3,2026-04-08,LABORAL,15:30,106.0,146.40169638835107,150.29583333333332
3,2026-04-08,LABORAL,16:00,140.0,109.5805318808716,117.94092827004219
3,2026-04-08,LABORAL,16:30,55.0,77.06715504519936,89.8902953586498
3,2026-04-08,LABORAL,17:00,40.0,41.496795739629405,58.44927536231884
3,2026-04-09,LABORAL,04:00,77.0,54.73931625371088,54.32828282828283
3,2026-04-09,LABORAL,04:30,66.0,154.63021210405543,164.83402489626556
3,2026-04-09,LABORAL,05:00,348.0,258.78352412377814,278.25206611570246
3,2026-04-09,LABORAL,05:30,236.0,245.96496010136485,280.57851239669424
3,2026-04-09,LABORAL,06:00,306.0,264.92509318012424,299.6818181818182
3,2026-04-09,LABORAL,06:30,126.0,210.84166431134864,226.8595041322314
3,2026-04-09,LABORAL,07:00,183.0,167.2806090394131,181.4297520661157
3,2026-04-09,LABORAL,07:30,230.0,150.81651903795165,162.67634854771785
3,2026-04-09,LABORAL,08:00,90.0,140.58310333580127,149.1218487394958
3,2026-04-09,LABORAL,08:30,120.0,136.62926004461352,148.6721991701245
3,2026-04-09,LABORAL,09:00,139.0,130.5087563958369,141.57261410788382
3,2026-04-09,LABORAL,09:30,145.0,123.63250808621615,126.47083333333333
3,2026-04-09,LABORAL,10:00,170.0,120.84823796374934,133.50416666666666
3,2026-04-09,LABORAL,10:30,38.0,116.36731282093808,120.53941908713693
3,2026-04-09,LABORAL,11:00,172.0,111.75088678927472,113.61410788381743
3,2026-04-09,LABORAL,11:30,78.0,127.16264339141178,132.29045643153526
3,2026-04-09,LABORAL,12:00,159.0,144.63194665703057,172.26859504132233
3,2026-04-09,LABORAL,12:30,43.0,129.13766737234792,142.97083333333333
3,2026-04-09,LABORAL,13:00,169.0,126.55494635136391,144.63485477178423
3,2026-04-09,LABORAL,13:30,141.0,122.02476576699291,138.8921161825726
3,2026-04-09,LABORAL,14:00,81.0,122.03381696825808,133.46473029045643
3,2026-04-09,LABORAL,14:30,162.0,137.35273515501626,149.5375
3,2026-04-09,LABORAL,15:00,126.0,130.99784028806704,155.8091286307054
3,2026-04-09,LABORAL,15:30,144.0,119.97233562836077,150.00416666666666
3,2026-04-09,LABORAL,16:00,93.0,101.82358659944163,117.73417721518987
3,2026-04-09,LABORAL,16:30,78.0,76.91759717731944,89.71729957805907
3,2026-04-09,LABORAL,17:00,41.0,45.78378689131765,58.36057692307692
3,2026-04-10,LABORAL,04:00,93.0,56.170578008550436,54.45454545454545
3,2026-04-10,LABORAL,04:30,50.0,131.5275812301004,164.13692946058092
3,2026-04-10,LABORAL,05:00,298.0,218.24503046958006,278.71487603305786
3,2026-04-10,LABORAL,05:30,229.0,200.772077947358,280.202479338843
3,2026-04-10,LABORAL,06:00,416.0,235.57944896958156,299.504132231405
3,2026-04-10,LABORAL,06:30,134.0,176.83256507816043,226.17768595041323
3,2026-04-10,LABORAL,07:00,192.0,138.256937614587,181.43388429752065
3,2026-04-10,LABORAL,07:30,153.0,130.13169066995698,162.7344398340249
3,2026-04-10,LABORAL,08:00,186.0,119.47454346035668,148.99579831932772
3,2026-04-10,LABORAL,08:30,170.0,115.00852102643165,148.22821576763485
3,2026-04-10,LABORAL,09:00,142.0,108.12459180944498,141.7759336099585
3,2026-04-10,LABORAL,09:30,78.0,107.95073789763426,126.51666666666667
3,2026-04-10,LABORAL,10:00,122.0,105.22412469491142,133.5875
3,2026-04-10,LABORAL,10:30,141.0,102.61503800303207,120.13278008298755
3,2026-04-10,LABORAL,11:00,110.0,101.83850424255117,113.9253112033195
3,2026-04-10,LABORAL,11:30,94.0,109.96937023426305,131.850622406639
3,2026-04-10,LABORAL,12:00,198.0,116.53156097915124,172.1694214876033
3,2026-04-10,LABORAL,12:30,109.0,107.08652262102086,142.69166666666666
3,2026-04-10,LABORAL,13:00,135.0,105.94451131689894,144.82157676348547
3,2026-04-10,LABORAL,13:30,178.0,97.98793371578093,138.16597510373444
3,2026-04-10,LABORAL,14:00,137.0,105.51176120464694,133.448132780083
3,2026-04-10,LABORAL,14:30,191.0,110.12012743884584,149.64166666666668
3,2026-04-10,LABORAL,15:00,83.0,111.76003987317682,155.746887966805
3,2026-04-10,LABORAL,15:30,61.0,92.45939226212118,149.98333333333332
3,2026-04-10,LABORAL,16:00,37.0,88.57957530449548,117.41772151898734
3,2026-04-10,LABORAL,16:30,68.0,72.89860279070874,89.37974683544304
3,2026-04-10,LABORAL,17:00,57.0,50.69730086947362,58.37980769230769
3,2026-04-11,SABADO,04:00,30.0,36.99369860194378,37.85
3,2026-04-11,SABADO,04:30,71.0,90.96603812661348,109.13461538461539
3,2026-04-11,SABADO,05:00,232.0,158.2360097630143,160.46153846153845
3,2026-04-11,SABADO,05:30,148.0,157.81768511931932,169.3846153846154
3,2026-04-11,SABADO,06:00,161.0,193.95337540429338,209.5
3,2026-04-11,SABADO,06:30,201.0,174.19998618297905,180.6153846153846
3,2026-04-11,SABADO,07:00,141.0,130.0553719735763,137.80769230769232
3,2026-04-11,SABADO,07:30,119.0,118.80442859120262,118.36538461538461
3,2026-04-11,SABADO,08:00,76.0,107.72263599091481,118.3076923076923
3,2026-04-11,SABADO,08:30,134.0,101.2910692159867,108.46153846153847
3,2026-04-11,SABADO,09:00,77.0,97.13437455662947,94.0
3,2026-04-11,SABADO,09:30,89.0,88.4069741016425,97.84615384615384
3,2026-04-11,SABADO,10:00,75.0,86.30511873472946,94.67307692307692
3,2026-04-11,SABADO,10:30,121.0,90.29175249662775,90.96153846153847
3,2026-04-11,SABADO,11:00,101.0,89.20959640715597,97.07843137254902
3,2026-04-11,SABADO,11:30,45.0,83.52050337257813,90.37254901960785
3,2026-04-11,SABADO,12:00,87.0,93.1429878415123,89.01923076923077
3,2026-04-11,SABADO,12:30,109.0,71.42581249676641,80.40816326530613
3,2026-04-11,SABADO,13:00,25.0,78.7703394780645,74.77083333333333
3,2026-04-11,SABADO,13:30,40.0,58.17716933984272,66.84313725490196
3,2026-04-11,SABADO,14:00,82.0,74.49524424392325,73.71428571428571
3,2026-04-11,SABADO,15:00,142.0,50.374850856588324,72.56521739130434
3,2026-04-11,SABADO,16:00,18.0,53.594573066111636,54.30232558139535
3,2026-04-11,SABADO,16:30,29.0,46.623056928282566,47.3125
3,2026-04-12,DOMINGO,08:00,34.0,27.461101158495737,40.41304347826087
3,2026-04-12,DOMINGO,08:30,24.0,26.119329520449767,39.333333333333336
3,2026-04-12,DOMINGO,09:30,32.0,33.90553002123232,34.095238095238095
3,2026-04-12,DOMINGO,10:00,38.0,30.883871269048058,41.52272727272727
3,2026-04-12,DOMINGO,11:00,25.0,30.48565191876922,36.5
3,2026-04-12,DOMINGO,12:00,28.0,31.576918370505524,37.34285714285714
3,2026-04-12,DOMINGO,13:00,21.0,36.26940014757723,31.605263157894736
3,2026-04-12,DOMINGO,14:00,25.0,29.28083026122937,31.085714285714285
3,2026-04-13,LABORAL,04:00,81.0,50.44457269384847,54.666666666666664
3,2026-04-13,LABORAL,04:30,93.0,146.50209169195776,163.6390041493776
3,2026-04-13,LABORAL,05:00,270.0,272.3666051084886,278.8471074380165
3,2026-04-13,LABORAL,05:30,294.0,236.77461729949857,279.46280991735534
3,2026-04-13,LABORAL,06:00,206.0,309.39639411946416,299.995867768595
3,2026-04-13,LABORAL,06:30,291.0,229.77868097585701,225.70247933884298
3,2026-04-13,LABORAL,07:00,188.0,178.67137193232998,181.77685950413223
3,2026-04-13,LABORAL,07:30,144.0,156.4504797306067,162.41078838174275
3,2026-04-13,LABORAL,08:00,111.0,134.11910168499858,149.19747899159663
3,2026-04-13,LABORAL,08:30,55.0,154.80429980003933,148.52282157676348
3,2026-04-13,LABORAL,09:00,66.0,142.82937613117915,141.90041493775934
3,2026-04-13,LABORAL,09:30,25.0,121.59606400410462,126.17916666666666
3,2026-04-13,LABORAL,10:00,114.0,132.34663776516186,133.59583333333333
3,2026-04-13,LABORAL,10:30,178.0,120.33114050912886,120.20331950207469
3,2026-04-13,LABORAL,11:00,48.0,94.75429926341047,113.81742738589212
3,2026-04-13,LABORAL,11:30,150.0,133.811117921842,131.6597510373444
3,2026-04-13,LABORAL,12:00,126.0,173.27597054275438,172.06198347107437
3,2026-04-13,LABORAL,12:30,147.0,133.2790914122799,142.4
3,2026-04-13,LABORAL,13:00,194.0,144.20158895588358,144.94605809128632
3,2026-04-13,LABORAL,13:30,70.0,130.06147413445774,138.2655601659751
3,2026-04-13,LABORAL,14:00,121.0,146.25878545275376,133.09128630705393
3,2026-04-13,LABORAL,14:30,121.0,147.63885514621964,149.575
3,2026-04-13,LABORAL,15:00,134.0,155.61486271364362,155.36929460580913
3,2026-04-13,LABORAL,15:30,118.0,121.56429427252408,149.74166666666667
3,2026-04-13,LABORAL,16:00,105.0,112.83764990441708,116.61603375527426
3,2026-04-13,LABORAL,16:30,41.0,74.26255645139318,89.17721518987342
3,2026-04-13,LABORAL,17:00,48.0,46.982851349089344,58.25961538461539
3,2026-04-14,LABORAL,04:00,50.0,50.19861248148963,54.803030303030305
3,2026-04-14,LABORAL,04:30,113.0,156.37786038833735,163.22821576763485
3,2026-04-14,LABORAL,05:00,362.0,257.99867565125135,279.23553719008265
3,2026-04-14,LABORAL,05:30,148.0,252.1560784535963,279.504132231405
3,2026-04-14,LABORAL,06:00,316.0,262.16385718336227,299.5082644628099
3,2026-04-14,LABORAL,06:30,252.0,213.55227145595504,225.95454545454547
3,2026-04-14,LABORAL,07:00,162.0,173.9014753475608,181.84297520661158
3,2026-04-14,LABORAL,07:30,163.0,154.4204599402955,162.2655601659751
3,2026-04-14,LABORAL,08:00,165.0,139.57915907173503,149.02100840336135
3,2026-04-14,LABORAL,08:30,139.0,139.3868772380413,148.13278008298755
3,2026-04-14,LABORAL,09:00,105.0,135.93622702568132,141.5186721991701
3,2026-04-14,LABORAL,09:30,134.0,129.5868316898018,125.90416666666667
3,2026-04-14,LABORAL,10:00,194.0,123.07392177891666,133.50416666666666
3,2026-04-14,LABORAL,10:30,62.0,119.0657837568678,120.30705394190872
3,2026-04-14,LABORAL,11:00,141.0,117.26945081817392,113.62240663900415
3,2026-04-14,LABORAL,11:30,145.0,129.945616611764,131.70539419087137
3,2026-04-14,LABORAL,12:00,188.0,159.57152361009537,171.67355371900825
3,2026-04-14,LABORAL,12:30,141.0,143.4852037222462,142.57916666666668
3,2026-04-14,LABORAL,13:00,89.0,136.11621918396978,144.9668049792531
3,2026-04-14,LABORAL,13:30,188.0,130.4574459054175,138.17842323651453
3,2026-04-14,LABORAL,14:00,39.0,126.79563257248455,133.09128630705393
3,2026-04-14,LABORAL,14:30,142.0,146.397898131796,149.45416666666668
3,2026-04-14,LABORAL,15:00,105.0,149.7422242808404,155.35269709543567
3,2026-04-14,LABORAL,15:30,163.0,136.05923449753055,149.3125
3,2026-04-14,LABORAL,16:00,87.0,108.87483327340064,116.59071729957806
3,2026-04-14,LABORAL,16:30,83.0,75.10629850734675,88.9873417721519
3,2026-04-14,LABORAL,17:00,36.0,50.54419539027741,58.10096153846154
3,2026-04-14,LABORAL,17:30,10.0,30.64828484284631,33.87931034482759
3,2026-04-15,LABORAL,04:00,53.0,50.97707210208145,54.72727272727273
3,2026-04-15,LABORAL,04:30,128.0,155.95335566154017,162.97095435684648
3,2026-04-15,LABORAL,05:00,321.0,270.2589271868445,279.78512396694214
3,2026-04-15,LABORAL,05:30,297.0,266.7547922049164,278.93388429752065
3,2026-04-15,LABORAL,06:00,180.0,275.86149703272895,299.54545454545456
3,2026-04-15,LABORAL,06:30,204.0,225.06193261978902,226.1404958677686
3,2026-04-15,LABORAL,07:00,162.0,176.9291615561955,181.67355371900825
3,2026-04-15,LABORAL,07:30,186.0,156.1027218792203,162.1701244813278
3,2026-04-15,LABORAL,08:00,171.0,142.65617544519512,149.07563025210084
3,2026-04-15,LABORAL,08:30,175.0,140.40995097870237,148.04979253112035
3,2026-04-15,LABORAL,09:00,140.0,138.0674061383332,141.33195020746888
3,2026-04-15,LABORAL,09:30,146.0,125.52194180002923,125.90833333333333
3,2026-04-15,LABORAL,10:00,87.0,125.21278011619891,133.775
3,2026-04-15,LABORAL,10:30,62.0,118.38604637238538,120.15767634854772
3,2026-04-15,LABORAL,11:00,67.0,118.82141531796897,113.68879668049793
3,2026-04-15,LABORAL,11:30,124.0,133.44851666005562,131.76763485477179
3,2026-04-15,LABORAL,12:00,158.0,158.24164574638377,171.9090909090909
3,2026-04-15,LABORAL,12:30,119.0,142.91370197130558,142.63333333333333
3,2026-04-15,LABORAL,13:00,90.0,136.90792740069978,144.79253112033194
3,2026-04-15,LABORAL,13:30,148.0,130.6652951677123,138.448132780083
3,2026-04-15,LABORAL,14:00,131.0,127.60169230024972,132.63485477178423
3,2026-04-15,LABORAL,14:30,146.0,151.57837178363826,149.49583333333334
3,2026-04-15,LABORAL,15:00,103.0,145.238623642327,155.3278008298755
3,2026-04-15,LABORAL,15:30,54.0,133.19810571549317,149.3125
3,2026-04-15,LABORAL,16:00,100.0,108.09724095239446,116.51054852320675
3,2026-04-15,LABORAL,16:30,56.0,75.68146007240877,89.0886075949367
3,2026-04-15,LABORAL,17:00,28.0,44.805186354349985,57.85576923076923
3,2026-04-16,LABORAL,04:00,51.0,56.33556752259099,54.75757575757576
3,2026-04-16,LABORAL,04:30,122.0,146.0467736321438,162.75933609958506
3,2026-04-16,LABORAL,05:00,310.0,241.541404081518,280.1900826446281
3,2026-04-16,LABORAL,05:30,197.0,231.8101064779699,279.1280991735537
3,2026-04-16,LABORAL,06:00,258.0,251.82449725171108,299.1570247933884
3,2026-04-16,LABORAL,06:30,213.0,205.19275369856194,226.15289256198346
3,2026-04-16,LABORAL,07:00,209.0,162.199856913458,181.54132231404958
3,2026-04-16,LABORAL,07:30,136.0,143.95797123611615,162.30705394190872
3,2026-04-16,LABORAL,08:00,78.0,134.41735606877478,149.1638655462185
3,2026-04-16,LABORAL,08:30,115.0,132.16360438377902,147.90041493775934
3,2026-04-16,LABORAL,09:00,138.0,128.1014998473192,141.30290456431536
3,2026-04-16,LABORAL,09:30,84.0,115.39568417690862,126.05416666666666
3,2026-04-16,LABORAL,10:00,149.0,116.47086672890521,133.67916666666667
3,2026-04-16,LABORAL,10:30,75.0,112.47087332973626,119.92116182572614
3,2026-04-16,LABORAL,11:00,73.0,109.29790557721716,113.76763485477179
3,2026-04-16,LABORAL,11:30,170.0,125.55410050287377,131.56846473029046
3,2026-04-16,LABORAL,12:00,159.0,140.79112660026692,171.8595041322314
3,2026-04-16,LABORAL,12:30,98.0,126.99709458961205,143.12083333333334
3,2026-04-16,LABORAL,13:00,146.0,123.39075446085221,144.51452282157678
3,2026-04-16,LABORAL,13:30,140.0,115.40026337405595,138.41908713692945
3,2026-04-16,LABORAL,14:00,26.0,118.3264616116859,132.7136929460581
3,2026-04-16,LABORAL,14:30,100.0,135.48310644501257,149.50416666666666
3,2026-04-16,LABORAL,15:00,171.0,128.84809005931453,155.30290456431536
3,2026-04-16,LABORAL,15:30,109.0,110.05064980737674,148.9
3,2026-04-16,LABORAL,16:00,91.0,100.04209590994984,116.45147679324894
3,2026-04-16,LABORAL,16:30,53.0,76.77103187781282,88.88607594936708
3,2026-04-16,LABORAL,17:00,49.0,48.77101108225922,57.66826923076923
3,2026-04-17,LABORAL,04:00,51.0,51.72425504251062,54.73869346733668
3,2026-04-17,LABORAL,04:30,175.0,127.68617697202889,162.5909090909091
3,2026-04-17,LABORAL,05:00,273.0,196.02632169782424,280.3127572016461
3,2026-04-17,LABORAL,05:30,179.0,186.9559007990315,278.7901234567901
3,2026-04-17,LABORAL,06:00,288.0,210.94895226409227,298.98765432098764
3,2026-04-17,LABORAL,06:30,291.0,169.55796179325364,226.09876543209876
3,2026-04-17,LABORAL,07:00,120.0,137.09033581776157,181.65432098765433
3,2026-04-17,LABORAL,07:30,111.0,122.19358123204348,162.19834710743802
3,2026-04-17,LABORAL,08:00,143.0,117.17103856426495,148.86610878661088
3,2026-04-17,LABORAL,08:30,187.0,114.84044918263774,147.76446280991735
3,2026-04-17,LABORAL,09:00,111.0,109.67486581778898,141.28925619834712
3,2026-04-17,LABORAL,09:30,136.0,101.27730473561984,125.87966804979253
3,2026-04-17,LABORAL,10:00,139.0,98.7064463949387,133.74273858921163
3,2026-04-17,LABORAL,10:30,76.0,98.42768833703406,119.73553719008264
3,2026-04-17,LABORAL,11:00,105.0,91.23623683908927,113.59917355371901
3,2026-04-17,LABORAL,11:30,204.0,111.03178068365409,131.72727272727272
3,2026-04-17,LABORAL,12:00,196.0,115.02398654297156,171.80658436213992
3,2026-04-17,LABORAL,12:30,96.0,97.85397309387923,142.93360995850622
3,2026-04-17,LABORAL,13:00,114.0,103.73414774089217,144.5206611570248
3,2026-04-17,LABORAL,13:30,162.0,91.24741821050293,138.42561983471074
3,2026-04-17,LABORAL,14:30,106.0,98.54932040416824,149.298755186722
3,2026-04-17,LABORAL,15:00,166.0,104.08678601735238,155.36776859504133
3,2026-04-17,LABORAL,15:30,98.0,105.18467193933614,148.7344398340249
3,2026-04-17,LABORAL,16:00,107.0,82.0747524488949,116.34453781512605
3,2026-04-17,LABORAL,16:30,80.0,77.95535964484733,88.73529411764706
3,2026-04-17,LABORAL,17:00,56.0,69.63793480474372,57.6267942583732
3,2026-04-18,SABADO,04:00,36.0,37.63362809539221,37.675
3,2026-04-18,SABADO,04:30,99.0,104.0627396832559,108.13461538461539
3,2026-04-18,SABADO,05:00,163.0,179.8245549734614,160.6153846153846
3,2026-04-18,SABADO,05:30,123.0,164.62436386617557,168.26923076923077
3,2026-04-18,SABADO,06:00,222.0,198.2377552557128,208.25
3,2026-04-18,SABADO,06:30,96.0,162.46125843128823,181.84615384615384
3,2026-04-18,SABADO,07:00,123.0,126.67572771000503,137.78846153846155
3,2026-04-18,SABADO,07:30,117.0,116.86591717635056,117.78846153846153
3,2026-04-18,SABADO,08:00,107.0,105.42708290171211,117.42307692307692
3,2026-04-18,SABADO,08:30,118.0,97.91733902987316,109.38461538461539
3,2026-04-18,SABADO,09:00,90.0,93.25191639933482,92.76923076923077
3,2026-04-18,SABADO,09:30,53.0,88.20638705422402,96.96153846153847
3,2026-04-18,SABADO,10:00,50.0,90.2513011722366,94.4423076923077
3,2026-04-18,SABADO,10:30,64.0,91.62144392941687,90.65384615384616
3,2026-04-18,SABADO,11:00,47.0,93.38639450371443,97.50980392156863
3,2026-04-18,SABADO,11:30,125.0,98.65586602127026,88.98039215686275
3,2026-04-18,SABADO,12:00,83.0,96.79631523899303,89.84615384615384
3,2026-04-18,SABADO,12:30,46.0,78.20603601589949,80.87755102040816
3,2026-04-18,SABADO,13:00,68.0,78.56803910859593,74.39583333333333
3,2026-04-18,SABADO,13:30,26.0,68.08748903771198,65.33333333333333
3,2026-04-18,SABADO,14:00,98.0,82.97873971110948,73.14285714285714
3,2026-04-18,SABADO,14:30,29.0,70.88261243835775,65.20833333333333
